MSG	892615 TRIAL 16 START
MSG	893257 RECCFG P 500 2 1 
MSG	893257 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	893258 !MODE RECORD P 500 2 1
START	893270 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
893574	  979.8	  522.9	  369.0	.
893576	  980.5	  522.7	  370.0	.
893578	  980.9	  523.3	  371.0	.
893580	  981.0	  521.9	  372.0	.
893582	  981.1	  521.7	  373.0	.
893584	  981.0	  521.6	  373.0	.
893586	  980.9	  521.2	  373.0	.
893588	  980.5	  521.7	  373.0	.
893590	  980.3	  521.9	  374.0	.
893592	  980.2	  522.1	  374.0	.
893594	  980.2	  524.6	  374.0	.
893596	  980.0	  523.8	  374.0	.
893598	  979.9	  523.6	  374.0	.
893600	  980.0	  523.7	  374.0	.
893602	  979.4	  524.0	  374.0	.
893604	  979.3	  525.0	  374.0	.
893606	  979.3	  525.2	  373.0	.
893608	  979.0	  525.0	  373.0	.
893610	  979.5	  524.7	  371.0	.
893612	  980.0	  525.1	  371.0	.
893614	  981.2	  525.4	  371.0	.
893616	  981.1	  524.4	  372.0	.
893618	  981.1	  524.0	  371.0	.
893620	  980.5	  524.0	  371.0	.
893622	  979.7	  524.3	  371.0	.
893624	  979.4	  524.4	  372.0	.
893626	  979.4	  524.0	  374.0	.
893628	  979.4	  524.8	  374.0	.
893630	  979.4	  525.7	  374.0	.
893632	  979.6	  527.7	  374.0	.
893634	  979.2	  527.6	  375.0	.
893636	  979.2	  528.8	  374.0	.
893638	  979.1	  530.1	  374.0	.
893640	  979.1	  529.8	  372.0	.
893642	  979.5	  529.8	  372.0	.
893644	  979.8	  528.6	  374.0	.
893646	  979.7	  528.8	  374.0	.
893648	  979.8	  528.9	  372.0	.
893650	  979.2	  530.6	  372.0	.
893652	  978.6	  532.3	  372.0	.
893654	  978.3	  533.2	  373.0	.
893656	  978.7	  533.9	  374.0	.
893658	  978.1	  533.8	  374.0	.
893660	  978.0	  534.3	  373.0	.
893662	  978.0	  534.5	  373.0	.
893664	  978.1	  534.6	  373.0	.
893666	  978.5	  534.6	  373.0	.
893668	  978.9	  535.2	  373.0	.
893670	  979.0	  535.8	  374.0	.
893672	  978.9	  536.0	  374.0	.
893674	  979.2	  536.2	  374.0	.
893676	  979.5	  537.1	  373.0	.
893678	  979.6	  538.1	  373.0	.
893680	  979.6	  537.7	  372.0	.
893682	  978.8	  537.5	  372.0	.
893684	  977.0	  535.1	  372.0	.
893686	  976.1	  534.6	  372.0	.
893688	  975.0	  534.0	  372.0	.
893690	  975.8	  530.7	  372.0	.
893692	  976.6	  528.5	  371.0	.
893694	  976.7	  526.6	  370.0	.
893696	  976.9	  527.9	  369.0	.
893698	  977.7	  529.1	  369.0	.
893700	  977.9	  530.3	  369.0	.
893702	  978.2	  531.5	  368.0	.
893704	  978.5	  535.2	  367.0	.
893706	  978.5	  532.9	  367.0	.
893708	  978.4	  532.3	  363.0	.
893710	  978.3	  531.8	  362.0	.
893712	  977.3	  529.5	  361.0	.
893714	  977.1	  530.4	  360.0	.
893716	  976.7	  529.5	  360.0	.
893718	  975.6	  529.4	  360.0	.
893720	  975.4	  529.4	  359.0	.
893722	  975.4	  529.8	  358.0	.
893724	  975.2	  529.5	  358.0	.
893726	  975.1	  530.9	  357.0	.
893728	  974.7	  532.3	  356.0	.
893730	  974.2	  532.8	  353.0	.
893732	  974.7	  533.1	  352.0	.
893734	  974.6	  532.5	  351.0	.
893736	  974.9	  533.0	  348.0	.
893738	  975.1	  533.6	  348.0	.
893740	  975.8	  535.4	  348.0	.
893742	  976.0	  536.7	  348.0	.
893744	  976.0	  538.1	  348.0	.
893746	  975.8	  536.2	  346.0	.
893748	  976.0	  538.6	  345.0	.
893750	  975.8	  541.2	  343.0	.
893752	  976.0	  542.0	  340.0	.
893754	  976.0	  542.9	  339.0	.
893756	  976.2	  544.6	  339.0	.
893758	  976.3	  544.6	  339.0	.
893760	  976.5	  544.6	  330.0	.
893762	  977.3	  543.5	  330.0	.
893764	  977.4	  542.6	  329.0	.
893766	  977.6	  540.6	  329.0	.
893768	  978.1	  541.4	  327.0	.
893770	  979.1	  542.2	  325.0	.
893772	  978.8	  541.6	  323.0	.
893774	  978.7	  541.1	  322.0	.
893776	  978.8	  541.8	  322.0	.
893778	  978.8	  541.6	  322.0	.
893780	  979.5	  541.2	  321.0	.
893782	  979.6	  539.9	  320.0	.
893784	  979.7	  538.8	  319.0	.
893786	  981.7	  539.0	  318.0	.
893788	  981.1	  539.2	  318.0	.
893790	  981.2	  539.4	  318.0	.
893792	  981.2	  538.8	  320.0	.
893794	  982.0	  538.1	  320.0	.
893796	  982.8	  538.1	  317.0	.
