1,102,2.7366164
2,100,1.8009449
3,100,1.3252336
4,100,1.6808831
5,100,1.7656866
6,102,1.9962293
7,100,1.5256945
8,100,1.5357954
9,102,2.4401192
10,100,1.7009926
11,102,1.5656897
12,102,1.546062
13,100,1.7157629
14,102,1.6302201
15,102,1.5606201
16,100,1.5802885
17,102,1.2306637
18,102,1.3004228
19,102,1.4311055
20,102,1.3654229
