MSG	797115 TRIAL 5 START
MSG	799818 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.53 deg.  -9.1,-16.8 pix.
MSG	800577 RECCFG P 500 2 1 
MSG	800577 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	800578 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	800578 !MODE RECORD P 500 2 1
801072	  959.8	  541.4	  388.0	.
801074	  960.4	  541.4	  385.0	.
801076	  960.9	  541.2	  384.0	.
801078	  961.1	  541.3	  383.0	.
801080	  961.3	  542.4	  381.0	.
801082	  962.0	  543.7	  377.0	.
801084	  962.6	  545.4	  377.0	.
801086	  963.6	  547.2	  376.0	.
801088	  964.7	  548.2	  374.0	.
801090	  965.8	  548.4	  372.0	.
801092	  966.0	  548.6	  370.0	.
801094	  966.5	  549.0	  369.0	.
801096	  966.7	  549.4	  368.0	.
801098	  967.4	  552.9	  366.0	.
801100	  967.9	  552.5	  365.0	.
801102	  968.7	  552.8	  364.0	.
801104	  969.9	  552.9	  364.0	.
801106	  970.6	  553.9	  364.0	.
801108	  970.8	  555.2	  360.0	.
801110	  971.3	  556.6	  358.0	.
801112	  971.1	  555.8	  357.0	.
801114	  971.2	  555.8	  357.0	.
801116	  970.1	  556.0	  357.0	.
801118	  970.2	  556.4	  356.0	.
801120	  970.1	  556.8	  355.0	.
801122	  970.1	  556.9	  354.0	.
801124	  970.4	  556.9	  353.0	.
801126	  970.8	  557.2	  353.0	.
801128	  970.5	  557.5	  352.0	.
801130	  971.5	  557.4	  351.0	.
801132	  970.8	  557.4	  350.0	.
801134	  970.8	  557.4	  350.0	.
801136	  970.9	  557.7	  350.0	.
801138	  970.9	  558.1	  349.0	.
801140	  970.9	  558.5	  349.0	.
801142	  970.6	  558.5	  349.0	.
801144	  970.4	  558.5	  348.0	.
801146	  970.3	  558.0	  348.0	.
801148	  971.3	  557.3	  346.0	.
801150	  972.4	  556.6	  345.0	.
801152	  974.9	  556.6	  345.0	.
801154	  974.4	  555.8	  343.0	.
801156	  974.6	  556.8	  343.0	.
801158	  974.8	  557.7	  343.0	.
801160	  974.3	  558.0	  340.0	.
801162	  974.0	  558.2	  340.0	.
801164	  974.6	  558.4	  340.0	.
801166	  974.4	  558.7	  336.0	.
801168	  974.2	  558.8	  336.0	.
801170	  974.7	  558.7	  332.0	.
801172	  975.2	  558.6	  332.0	.
801174	  975.6	  558.5	  331.0	.
801176	  975.5	  558.6	  331.0	.
801178	  975.4	  557.7	  331.0	.
801180	  974.4	  557.0	  330.0	.
801182	  973.6	  557.8	  330.0	.
801184	  973.5	  557.5	  330.0	.
801186	  973.9	  557.3	  327.0	.
801188	  974.4	  557.4	  327.0	.
801190	  974.5	  557.4	  327.0	.
801192	  973.4	  557.7	  326.0	.
801194	  973.7	  557.7	  326.0	.
801196	  973.4	  557.8	  325.0	.
801198	  973.0	  557.9	  325.0	.
801200	  973.0	  558.1	  323.0	.
801202	  972.9	  557.8	  323.0	.
801204	  973.0	  558.2	  323.0	.
801206	  972.8	  558.5	  322.0	.
801208	  972.8	  558.8	  322.0	.
801210	  972.7	  557.8	  322.0	.
801212	  972.7	  558.1	  322.0	.
801214	  972.9	  557.5	  322.0	.
801216	  972.3	  557.1	  322.0	.
801218	  971.5	  556.0	  320.0	.
801220	  972.3	  556.9	  320.0	.
801222	  972.9	  555.3	  320.0	.
801224	  971.2	  555.9	  318.0	.
801226	  971.2	  556.2	  317.0	.
801228	  972.2	  556.0	  316.0	.
801230	  972.0	  556.2	  314.0	.
801232	  971.8	  555.4	  312.0	.
801234	  972.5	  556.4	  312.0	.
801236	  971.9	  557.0	  311.0	.
801238	  972.4	  557.1	  312.0	.
801240	  972.8	  556.9	  312.0	.
801242	  973.4	  557.5	  312.0	.
801244	  973.5	  557.0	  312.0	.
801246	  973.6	  556.3	  312.0	.
801248	  974.4	  555.9	  312.0	.
801250	  975.1	  555.5	  310.0	.
801252	  976.4	  554.9	  309.0	.
801254	  977.1	  554.4	  309.0	.
801256	  977.3	  553.6	  309.0	.
801258	  977.2	  552.7	  305.0	.
801260	  977.4	  552.1	  305.0	.
801262	  977.4	  551.5	  304.0	.
801264	  977.3	  551.4	  304.0	.
801266	  977.3	  551.2	  301.0	.
