MSG	760767 TRIAL 2 START
MSG	763964 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.90 deg.  35.4,-2.8 pix.
MSG	764722 RECCFG P 500 2 1 
MSG	764722 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	764723 !MODE RECORD P 500 2 1
START	764724 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
765274	  972.5	  560.9	  344.0	.
765276	  972.7	  560.8	  344.0	.
765278	  972.7	  561.3	  341.0	.
765280	  973.3	  561.6	  341.0	.
765282	  973.6	  561.6	  340.0	.
765284	  973.7	  560.9	  340.0	.
765286	  973.4	  560.7	  340.0	.
765288	  974.5	  560.4	  339.0	.
765290	  975.6	  560.9	  338.0	.
765292	  975.4	  561.6	  337.0	.
765294	  975.6	  562.2	  337.0	.
765296	  975.7	  561.3	  334.0	.
765298	  975.2	  561.8	  333.0	.
765300	  975.1	  562.2	  333.0	.
765302	  975.2	  562.1	  329.0	.
765304	  975.3	  562.0	  329.0	.
765306	  975.4	  562.1	  327.0	.
765308	  975.6	  562.1	  326.0	.
765310	  975.2	  560.0	  325.0	.
765312	  975.3	  559.4	  325.0	.
765314	  974.7	  559.7	  324.0	.
765316	  974.7	  559.3	  322.0	.
765318	  974.8	  558.9	  322.0	.
765320	  975.0	  557.9	  322.0	.
765322	  976.3	  557.7	  322.0	.
765324	  976.5	  558.2	  321.0	.
765326	  976.5	  558.0	  321.0	.
765328	  976.3	  557.9	  321.0	.
765330	  976.3	  557.1	  318.0	.
765332	  976.4	  556.9	  317.0	.
765334	  976.4	  556.9	  316.0	.
765336	  976.6	  558.0	  316.0	.
765338	  976.7	  559.2	  316.0	.
765340	  976.9	  560.1	  312.0	.
765342	  977.5	  560.1	  312.0	.
765344	  977.2	  559.5	  311.0	.
765346	  977.4	  559.4	  311.0	.
765348	  977.6	  559.4	  309.0	.
765350	  977.7	  558.8	  307.0	.
765352	  977.9	  558.8	  307.0	.
765354	  979.0	  558.6	  305.0	.
765356	  979.6	  559.2	  303.0	.
765358	  980.0	  561.8	  302.0	.
765360	  979.4	  563.4	  300.0	.
765362	  978.8	  565.0	  299.0	.
765364	  978.6	  566.1	  299.0	.
765366	  979.0	  567.1	  299.0	.
765368	  979.1	  568.7	  299.0	.
765370	  980.0	  570.1	  299.0	.
765372	  980.8	  569.9	  298.0	.
765374	  980.5	  571.5	  297.0	.
765376	  980.2	  573.2	  296.0	.
765378	  979.9	  574.3	  295.0	.
765380	  979.7	  574.5	  291.0	.
765382	  979.2	  573.7	  291.0	.
765384	  979.3	  572.8	  290.0	.
765386	  979.2	  574.6	  290.0	.
765388	  979.2	  574.7	  290.0	.
765390	  979.3	  574.7	  289.0	.
765392	  979.5	  575.0	  289.0	.
765394	  979.9	  575.3	  287.0	.
765396	  981.4	  575.2	  287.0	.
765398	  981.6	  574.8	  286.0	.
765400	  981.3	  574.9	  286.0	.
765402	  982.0	  574.8	  286.0	.
765404	  982.1	  574.8	  286.0	.
765406	  982.3	  574.7	  286.0	.
765408	  982.7	  574.3	  286.0	.
765410	  982.5	  573.9	  286.0	.
765412	  982.3	  573.5	  285.0	.
765414	  982.2	  573.0	  284.0	.
765416	  981.6	  572.9	  284.0	.
765418	  982.1	  573.1	  284.0	.
765420	  981.8	  572.6	  284.0	.
765422	  982.4	  572.0	  284.0	.
765424	  982.9	  571.7	  284.0	.
765426	  982.8	  572.2	  284.0	.
765428	  983.0	  572.1	  284.0	.
765430	  982.9	  572.6	  283.0	.
765432	  982.4	  571.9	  283.0	.
765434	  983.1	  572.2	  283.0	.
765436	  982.1	  572.8	  283.0	.
765438	  982.0	  572.1	  282.0	.
765440	  982.2	  572.2	  282.0	.
765442	  982.6	  571.5	  282.0	.
765444	  983.3	  571.9	  281.0	.
765446	  984.1	  571.6	  280.0	.
765448	  985.2	  571.4	  279.0	.
765450	  985.2	  571.5	  279.0	.
765452	  985.1	  571.3	  279.0	.
765454	  986.0	  571.4	  279.0	.
765456	  986.8	  570.9	  278.0	.
765458	  987.3	  572.2	  277.0	.
765460	  987.2	  572.9	  276.0	.
765462	  987.8	  573.4	  276.0	.
765464	  988.2	  573.3	  275.0	.
765466	  987.8	  573.5	  275.0	.
765468	  988.1	  573.4	  274.0	.
765470	  988.6	  573.3	  274.0	.
765472	  988.9	  573.0	  273.0	.
765474	  989.0	  572.8	  273.0	.
765476	  989.0	  572.8	  273.0	.
765478	  989.6	  572.1	  273.0	.
765480	  989.8	  572.3	  273.0	.
765482	  989.6	  572.7	  272.0	.
765484	  989.9	  571.9	  271.0	.
765486	  990.4	  572.4	  271.0	.
765488	  991.5	  572.6	  271.0	.
765490	  992.8	  574.2	  271.0	.
765492	  991.5	  574.5	  271.0	.
765494	  991.5	  574.4	  270.0	.
765496	  991.0	  574.9	  270.0	.
765498	  990.5	  575.1	  270.0	.
765500	  990.8	  574.9	  270.0	.
765502	  990.5	  575.0	  270.0	.
765504	  990.1	  574.7	  268.0	.
765506	  990.1	  575.2	  268.0	.
765508	  990.0	  574.6	  268.0	.
765510	  989.1	  574.9	  268.0	.
765512	  989.1	  574.2	  267.0	.
765514	  988.7	  574.5	  267.0	.
765516	  988.2	  574.7	  267.0	.
765518	  988.8	  575.7	  267.0	.
765520	  988.4	  575.8	  265.0	.
765522	  988.1	  576.0	  265.0	.
765524	  986.9	  576.1	  265.0	.
