MSG	807274 TRIAL 6 START
MSG	810054 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.22 deg.  7.9,3.4 pix.
MSG	810814 RECCFG P 500 2 1 
MSG	810814 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	810815 !MODE RECORD P 500 2 1
START	810816 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
812134	  983.2	  556.0	  226.0	.
812136	  983.1	  555.9	  226.0	.
812138	  983.2	  555.9	  226.0	.
812140	  983.3	  557.6	  227.0	.
812142	  983.2	  558.1	  228.0	.
812144	  983.2	  558.5	  229.0	.
812146	  982.8	  556.3	  229.0	.
812148	  982.3	  555.5	  229.0	.
812150	  982.2	  555.7	  227.0	.
812152	  982.1	  554.9	  226.0	.
812154	  981.6	  554.7	  224.0	.
812156	  980.7	  554.4	  224.0	.
812158	  980.3	  554.8	  225.0	.
812160	  980.0	  554.4	  226.0	.
812162	  980.1	  556.2	  226.0	.
812164	  980.1	  556.0	  225.0	.
812166	  979.8	  555.9	  225.0	.
812168	  979.7	  555.8	  225.0	.
812170	  978.4	  556.0	  224.0	.
812172	  978.9	  555.7	  224.0	.
812174	  979.4	  556.8	  224.0	.
812176	  979.6	  555.8	  224.0	.
812178	  979.1	  554.9	  223.0	.
812180	  978.8	  554.6	  223.0	.
812182	  979.1	  554.8	  223.0	.
812184	  979.5	  554.9	  223.0	.
812186	  979.8	  554.9	  224.0	.
812188	  980.1	  555.5	  224.0	.
812190	  980.0	  556.3	  224.0	.
812192	  979.9	  554.6	  224.0	.
812194	  979.7	  556.7	  224.0	.
812196	  979.7	  556.4	  224.0	.
812198	  979.5	  557.1	  224.0	.
812200	  978.1	  556.6	  224.0	.
812202	  977.9	  556.0	  224.0	.
812204	  978.0	  556.3	  224.0	.
812206	  977.8	  556.2	  224.0	.
812208	  978.0	  556.0	  223.0	.
812210	  977.5	  556.0	  223.0	.
812212	  977.7	  556.0	  224.0	.
812214	  977.7	  555.2	  224.0	.
812216	  977.3	  554.6	  224.0	.
812218	  977.3	  553.0	  224.0	.
812220	  977.6	  552.4	  223.0	.
812222	  978.1	  553.6	  223.0	.
812224	  978.7	  554.7	  224.0	.
812226	  978.5	  553.4	  224.0	.
812228	  978.6	  553.7	  224.0	.
812230	  977.7	  552.7	  224.0	.
812232	  977.5	  551.6	  224.0	.
812234	  977.5	  553.2	  225.0	.
812236	  977.2	  552.6	  226.0	.
812238	  977.2	  553.4	  226.0	.
812240	  977.2	  552.1	  226.0	.
812242	  976.3	  551.0	  226.0	.
812244	  976.9	  550.8	  226.0	.
812246	  975.8	  550.9	  226.0	.
812248	  976.1	  551.1	  225.0	.
812250	  976.1	  551.4	  224.0	.
812252	  976.3	  551.8	  224.0	.
812254	  976.1	  552.1	  224.0	.
812256	  976.2	  553.6	  225.0	.
812258	  973.3	  554.7	  225.0	.
812260	  973.8	  555.3	  225.0	.
812262	  973.9	  554.0	  226.0	.
812264	  973.9	  554.9	  227.0	.
812266	  974.8	  554.9	  227.0	.
812268	  975.3	  554.9	  227.0	.
812270	  975.4	  555.7	  228.0	.
812272	  975.6	  555.4	  230.0	.
812274	  974.7	  555.4	  230.0	.
812276	  973.8	  554.5	  228.0	.
812278	  973.0	  554.9	  228.0	.
812280	  972.2	  554.7	  228.0	.
812282	  973.3	  556.3	  229.0	.
812284	  974.0	  557.9	  229.0	.
812286	  974.2	  557.6	  229.0	.
812288	  973.3	  557.5	  229.0	.
812290	  972.3	  557.5	  229.0	.
812292	  972.1	  557.0	  229.0	.
812294	  972.5	  556.7	  230.0	.
812296	  973.0	  557.0	  231.0	.
812298	  972.9	  556.1	  231.0	.
812300	  973.1	  556.7	  231.0	.
812302	  973.1	  557.4	  231.0	.
812304	  973.3	  556.3	  231.0	.
812306	  973.4	  555.3	  232.0	.
812308	  973.3	  555.7	  232.0	.
812310	  973.3	  556.0	  232.0	.
812312	  973.4	  557.0	  232.0	.
812314	  973.4	  557.5	  233.0	.
812316	  972.8	  558.7	  233.0	.
812318	  972.8	  559.7	  233.0	.
812320	  972.6	  560.2	  235.0	.
812322	  972.4	  558.4	  235.0	.
812324	  972.6	  558.7	  235.0	.
812326	  972.8	  558.7	  235.0	.
812328	  972.9	  558.5	  235.0	.
812330	  973.1	  559.1	  236.0	.
812332	  974.2	  559.5	  237.0	.
812334	  974.7	  559.8	  239.0	.
812336	  975.1	  560.2	  239.0	.
812338	  975.2	  560.7	  240.0	.
812340	  975.1	  560.7	  240.0	.
812342	  976.4	  560.4	  240.0	.
812344	  975.6	  560.8	  241.0	.
812346	  974.9	  560.0	  241.0	.
812348	  974.3	  560.5	  241.0	.
812350	  974.0	  559.6	  240.0	.
812352	  974.4	  559.2	  239.0	.
812354	  974.7	  559.3	  239.0	.
812356	  974.9	  559.3	  239.0	.
812358	  975.8	  559.6	  239.0	.
812360	  976.6	  559.7	  239.0	.
812362	  976.1	  559.5	  239.0	.
812364	  975.9	  559.7	  239.0	.
812366	  975.9	  559.8	  239.0	.
812368	  975.7	  560.0	  239.0	.
812370	  976.1	  559.5	  239.0	.
812372	  976.4	  560.0	  239.0	.
812374	  975.7	  560.5	  240.0	.
812376	  974.8	  561.3	  240.0	.
812378	  974.8	  561.3	  241.0	.
812380	  974.7	  561.4	  241.0	.
812382	  975.0	  561.8	  241.0	.
812384	  975.3	  562.3	  241.0	.
812386	  975.6	  562.4	  241.0	.
812388	  975.6	  562.4	  240.0	.
812390	  975.7	  562.3	  241.0	.
812392	  976.9	  561.9	  242.0	.
812394	  976.8	  561.7	  242.0	.
812396	  977.1	  561.6	  243.0	.
812398	  977.0	  561.9	  243.0	.
812400	  977.1	  561.6	  243.0	.
812402	  977.3	  561.2	  244.0	.
812404	  977.2	  560.9	  244.0	.
812406	  976.8	  561.0	  244.0	.
812408	  977.2	  560.9	  244.0	.
812410	  976.7	  560.9	  244.0	.
812412	  976.8	  561.3	  243.0	.
812414	  976.9	  561.1	  244.0	.
812416	  976.9	  561.6	  245.0	.
812418	  977.0	  561.6	  246.0	.
812420	  977.5	  561.6	  246.0	.
812422	  977.7	  561.9	  246.0	.
812424	  977.3	  561.7	  245.0	.
812426	  977.1	  561.6	  245.0	.
812428	  977.8	  562.3	  245.0	.
812430	  977.8	  563.2	  246.0	.
812432	  977.6	  564.0	  246.0	.
812434	  977.9	  564.0	  246.0	.
812436	  978.0	  564.0	  249.0	.
812438	  978.0	  564.7	  249.0	.
812440	  978.7	  565.3	  250.0	.
812442	  979.4	  565.0	  250.0	.
812444	  979.7	  564.8	  250.0	.
812446	  979.6	  565.6	  249.0	.
812448	  979.3	  565.1	  249.0	.
812450	  978.8	  564.5	  249.0	.
812452	  978.9	  564.3	  250.0	.
812454	  978.5	  564.2	  250.0	.
812456	  977.9	  563.1	  250.0	.
812458	  978.1	  563.2	  250.0	.
812460	  978.1	  562.7	  250.0	.
812462	  978.4	  563.3	  250.0	.
812464	  978.2	  563.2	  250.0	.
812466	  979.0	  563.0	  250.0	.
812468	  978.7	  563.3	  250.0	.
812470	  978.9	  562.8	  251.0	.
812472	  978.7	  562.5	  251.0	.
812474	  978.7	  562.3	  251.0	.
812476	  978.6	  562.2	  251.0	.
812478	  978.3	  562.7	  251.0	.
812480	  978.2	  562.4	  251.0	.
812482	  978.4	  562.8	  251.0	.
812484	  978.5	  563.4	  251.0	.
812486	  979.0	  563.8	  252.0	.
812488	  978.8	  563.6	  252.0	.
812490	  979.4	  563.2	  252.0	.
812492	  980.1	  563.2	  252.0	.
812494	  980.0	  563.2	  252.0	.
812496	  979.9	  563.3	  252.0	.
812498	  979.5	  563.5	  252.0	.
812500	  979.4	  565.5	  252.0	.
812502	  979.1	  565.6	  252.0	.
812504	  978.3	  564.0	  252.0	.
812506	  978.1	  563.4	  253.0	.
812508	  977.8	  562.8	  256.0	.
812510	  977.4	  563.4	  256.0	.
812512	  977.4	  563.3	  255.0	.
812514	  977.3	  563.1	  255.0	.
812516	  976.9	  563.2	  254.0	.
812518	  976.8	  563.1	  254.0	.
812520	  976.8	  563.2	  255.0	.
812522	  976.7	  562.7	  255.0	.
812524	  976.3	  563.5	  255.0	.
812526	  976.2	  564.2	  255.0	.
812528	  976.3	  564.5	  256.0	.
812530	  975.5	  564.7	  256.0	.
812532	  975.6	  564.6	  256.0	.
812534	  975.6	  564.9	  257.0	.
812536	  975.5	  565.0	  258.0	.
812538	  976.4	  564.9	  258.0	.
812540	  976.6	  566.4	  258.0	.
812542	  976.4	  565.8	  258.0	.
812544	  976.3	  566.4	  258.0	.
812546	  975.9	  567.0	  258.0	.
812548	  974.9	  566.4	  258.0	.
812550	  974.4	  566.2	  257.0	.
812552	  974.0	  565.8	  256.0	.
812554	  973.6	  565.2	  256.0	.
812556	  973.4	  564.4	  255.0	.
812558	  973.1	  564.6	  255.0	.
812560	  973.0	  564.2	  255.0	.
812562	  972.5	  564.1	  255.0	.
812564	  972.7	  564.0	  255.0	.
812566	  972.8	  564.5	  256.0	.
812568	  972.6	  563.8	  256.0	.
812570	  972.2	  564.3	  256.0	.
812572	  973.3	  563.7	  255.0	.
812574	  973.2	  563.4	  256.0	.
812576	  974.4	  564.1	  256.0	.
812578	  975.2	  562.2	  257.0	.
812580	  974.8	  561.7	  256.0	.
812582	  974.2	  561.3	  256.0	.
812584	  973.3	  561.2	  256.0	.
812586	  973.5	  561.4	  256.0	.
812588	  973.8	  561.5	  256.0	.
812590	  974.1	  561.7	  257.0	.
812592	  973.5	  562.0	  257.0	.
812594	  973.6	  562.1	  257.0	.
812596	  973.9	  561.7	  257.0	.
812598	  973.8	  561.3	  257.0	.
812600	  973.9	  560.1	  258.0	.
812602	  973.9	  560.1	  257.0	.
812604	  973.9	  559.0	  257.0	.
812606	  973.7	  557.9	  257.0	.
EFIX L   811156	812606	1452	  972.6	  556.3	    285
SSACC L  812608
812608	  970.4	  556.2	  258.0	.
812610	  970.0	  555.0	  259.0	.
812612	  969.7	  545.0	  262.0	.
812614	  969.5	  537.6	  263.0	.
812616	  970.7	  535.7	  263.0	.
812618	  972.4	  534.8	  263.0	.
ESACC L  812608	812618	12	  970.4	  556.2	  970.7	  535.7	   0.58	     72
SFIX L   812620
812620	  974.0	  534.3	  263.0	.
812622	  975.8	  533.9	  263.0	.
812624	  977.2	  533.6	  263.0	.
812626	  976.5	  533.8	  263.0	.
812628	  976.5	  533.8	  262.0	.
812630	  975.9	  534.1	  263.0	.
812632	  975.6	  537.7	  264.0	.
812634	  975.9	  536.7	  267.0	.
812636	  976.1	  535.5	  267.0	.
812638	  976.0	  535.7	  267.0	.
812640	  975.8	  535.7	  268.0	.
812642	  975.7	  535.9	  268.0	.
812644	  975.6	  536.7	  267.0	.
812646	  975.5	  536.7	  267.0	.
812648	  975.4	  536.6	  267.0	.
812650	  975.5	  540.3	  266.0	.
812652	  975.7	  540.6	  266.0	.
812654	  975.9	  541.0	  265.0	.
812656	  976.2	  540.7	  264.0	.
812658	  976.5	  542.4	  264.0	.
812660	  976.3	  541.4	  264.0	.
812662	  976.5	  540.5	  264.0	.
812664	  976.9	  540.9	  265.0	.
812666	  977.7	  541.3	  265.0	.
812668	  977.2	  541.6	  263.0	.
812670	  977.7	  541.9	  263.0	.
812672	  978.1	  542.2	  263.0	.
812674	  978.6	  542.0	  263.0	.
812676	  978.7	  541.8	  263.0	.
812678	  978.9	  542.8	  264.0	.
812680	  979.1	  541.8	  264.0	.
812682	  979.1	  542.2	  264.0	.
812684	  979.4	  542.1	  264.0	.
812686	  979.3	  541.9	  264.0	.
812688	  979.0	  541.7	  265.0	.
812690	  979.2	  541.7	  265.0	.
812692	  979.0	  540.9	  266.0	.
812694	  978.9	  541.6	  265.0	.
812696	  978.3	  542.3	  264.0	.
812698	  977.9	  543.2	  263.0	.
812700	  977.4	  543.4	  263.0	.
812702	  977.4	  543.4	  263.0	.
812704	  977.5	  543.3	  264.0	.
812706	  977.5	  543.2	  264.0	.
812708	  977.5	  543.8	  264.0	.
812710	  977.3	  542.6	  265.0	.
812712	  977.9	  543.2	  266.0	.
812714	  977.4	  544.0	  266.0	.
812716	  977.6	  544.5	  264.0	.
812718	  977.7	  545.0	  263.0	.
812720	  978.6	  546.2	  262.0	.
812722	  978.2	  547.7	  262.0	.
812724	  977.8	  545.7	  262.0	.
812726	  977.6	  543.7	  262.0	.
812728	  978.0	  543.2	  263.0	.
812730	  978.4	  542.6	  263.0	.
812732	  979.1	  541.2	  264.0	.
812734	  979.1	  541.1	  265.0	.
812736	  978.8	  540.9	  267.0	.
812738	  978.4	  539.8	  267.0	.
812740	  977.6	  538.7	  267.0	.
812742	  976.8	  538.3	  267.0	.
812744	  976.8	  538.1	  267.0	.
812746	  976.7	  537.9	  268.0	.
812748	  977.6	  537.8	  268.0	.
812750	  978.5	  537.8	  268.0	.
812752	  977.7	  538.7	  268.0	.
812754	  976.8	  538.5	  267.0	.
812756	  975.9	  538.3	  267.0	.
812758	  976.2	  539.1	  267.0	.
812760	  976.6	  539.8	  267.0	.
812762	  977.6	  542.1	  266.0	.
812764	  977.7	  540.8	  265.0	.
812766	  977.6	  541.6	  265.0	.
812768	  977.5	  541.8	  265.0	.
812770	  976.8	  541.9	  264.0	.
812772	  976.3	  541.9	  264.0	.
812774	  976.2	  541.4	  264.0	.
812776	  976.0	  540.9	  265.0	.
812778	  975.8	  540.7	  266.0	.
812780	  975.0	  540.7	  266.0	.
812782	  975.2	  540.6	  265.0	.
812784	  975.2	  542.1	  264.0	.
812786	  975.4	  542.0	  264.0	.
812788	  975.6	  541.8	  264.0	.
812790	  975.0	  540.2	  264.0	.
812792	  974.6	  540.1	  264.0	.
812794	  974.8	  541.6	  264.0	.
812796	  974.7	  543.0	  263.0	.
812798	  974.5	  544.1	  263.0	.
812800	  975.1	  542.7	  264.0	.
812802	  975.8	  542.2	  265.0	.
812804	  976.4	  542.1	  267.0	.
812806	  977.0	  542.1	  267.0	.
812808	  976.5	  544.4	  265.0	.
812810	  976.3	  545.2	  263.0	.
812812	  976.1	  545.8	  262.0	.
812814	  975.3	  545.8	  262.0	.
812816	  975.0	  547.5	  261.0	.
812818	  974.8	  547.4	  261.0	.
812820	  974.9	  549.6	  260.0	.
812822	  974.8	  548.6	  261.0	.
812824	  974.9	  548.7	  261.0	.
812826	  975.0	  547.8	  262.0	.
812828	  975.5	  549.1	  262.0	.
812830	  976.3	  546.6	  263.0	.
812832	  977.0	  544.0	  263.0	.
812834	  977.3	  542.3	  263.0	.
812836	  976.9	  540.5	  265.0	.
812838	  977.0	  539.7	  265.0	.
812840	  977.0	  538.9	  266.0	.
812842	  977.4	  538.2	  266.0	.
812844	  977.4	  537.5	  266.0	.
812846	  977.6	  537.8	  266.0	.
812848	  978.4	  537.4	  266.0	.
812850	  978.1	  537.7	  266.0	.
812852	  978.1	  537.7	  266.0	.
812854	  977.4	  537.2	  266.0	.
812856	  976.9	  537.4	  266.0	.
812858	  976.8	  537.5	  266.0	.
812860	  977.7	  536.9	  266.0	.
812862	  977.5	  536.6	  267.0	.
812864	  978.5	  537.4	  267.0	.
812866	  978.9	  537.4	  266.0	.
812868	  978.9	  537.4	  266.0	.
812870	  979.0	  537.6	  265.0	.
812872	  978.4	  537.8	  265.0	.
812874	  978.4	  537.4	  265.0	.
812876	  978.4	  539.2	  265.0	.
812878	  978.5	  538.4	  263.0	.
812880	  978.3	  537.7	  263.0	.
812882	  977.9	  537.3	  263.0	.
812884	  978.2	  537.2	  264.0	.
812886	  978.6	  537.3	  264.0	.
812888	  978.8	  537.5	  264.0	.
812890	  978.8	  537.8	  264.0	.
812892	  979.2	  537.9	  264.0	.
812894	  979.3	  539.2	  265.0	.
812896	  979.2	  540.4	  265.0	.
812898	  979.2	  540.7	  265.0	.
812900	  978.9	  541.0	  265.0	.
812902	  979.0	  541.3	  265.0	.
812904	  978.6	  541.5	  264.0	.
812906	  979.5	  542.0	  264.0	.
812908	  979.7	  542.4	  264.0	.
812910	  979.8	  543.2	  263.0	.
812912	  979.8	  543.8	  263.0	.
812914	  980.2	  546.0	  263.0	.
812916	  980.1	  546.7	  263.0	.
812918	  979.2	  546.8	  262.0	.
812920	  979.4	  547.4	  262.0	.
812922	  979.4	  547.3	  262.0	.
812924	  979.3	  547.2	  262.0	.
812926	  979.3	  547.7	  262.0	.
812928	  979.5	  546.0	  262.0	.
812930	  979.5	  544.5	  263.0	.
812932	  979.2	  543.2	  266.0	.
812934	  978.9	  542.1	  266.0	.
812936	  977.6	  540.7	  266.0	.
812938	  977.1	  539.3	  268.0	.
812940	  977.1	  539.2	  268.0	.
812942	  976.8	  539.2	  268.0	.
812944	  976.6	  539.8	  268.0	.
812946	  977.1	  539.8	  268.0	.
812948	  976.6	  538.2	  269.0	.
812950	  976.4	  539.5	  270.0	.
812952	  976.3	  539.7	  270.0	.
812954	  976.3	  540.0	  266.0	.
812956	  976.7	  540.1	  266.0	.
812958	  976.7	  539.9	  266.0	.
812960	  976.9	  540.6	  266.0	.
812962	  977.4	  540.2	  266.0	.
812964	  976.3	  540.1	  266.0	.
812966	  975.0	  539.0	  266.0	.
812968	  975.4	  537.9	  267.0	.
812970	  975.2	  536.8	  268.0	.
812972	  975.1	  535.8	  269.0	.
812974	  975.1	  535.8	  269.0	.
812976	  975.2	  536.0	  269.0	.
812978	  975.1	  536.5	  267.0	.
812980	  975.9	  536.8	  267.0	.
812982	  975.5	  537.1	  266.0	.
812984	  975.3	  538.3	  267.0	.
812986	  974.6	  538.6	  268.0	.
812988	  974.7	  536.7	  268.0	.
812990	  974.9	  537.7	  267.0	.
812992	  974.9	  537.5	  267.0	.
812994	  974.7	  537.7	  267.0	.
812996	  974.9	  536.6	  268.0	.
812998	  975.1	  536.5	  269.0	.
813000	  975.0	  537.1	  269.0	.
813002	  974.6	  536.4	  270.0	.
813004	  974.3	  535.8	  270.0	.
813006	  973.9	  535.8	  270.0	.
813008	  974.2	  535.8	  270.0	.
813010	  974.0	  535.8	  270.0	.
813012	  973.9	  535.8	  270.0	.
813014	  973.6	  536.5	  270.0	.
813016	  973.4	  535.6	  269.0	.
813018	  973.3	  536.1	  269.0	.
813020	  973.4	  535.5	  269.0	.
813022	  973.2	  534.7	  269.0	.
813024	  972.9	  534.6	  270.0	.
813026	  972.8	  534.5	  272.0	.
813028	  973.1	  534.6	  272.0	.
813030	  973.1	  534.3	  272.0	.
813032	  973.4	  534.7	  273.0	.
813034	  973.1	  535.1	  275.0	.
813036	  973.0	  536.2	  275.0	.
813038	  972.5	  536.6	  275.0	.
813040	  972.4	  536.4	  274.0	.
813042	  972.3	  536.6	  274.0	.
813044	  972.6	  536.3	  274.0	.
813046	  972.5	  536.6	  274.0	.
813048	  972.5	  536.7	  274.0	.
813050	  972.0	  536.7	  275.0	.
813052	  972.4	  537.5	  275.0	.
813054	  972.6	  538.1	  275.0	.
813056	  973.0	  537.6	  274.0	.
813058	  972.9	  537.4	  274.0	.
813060	  973.1	  537.4	  275.0	.
813062	  972.9	  537.3	  276.0	.
813064	  972.5	  537.1	  276.0	.
813066	  972.3	  537.6	  276.0	.
813068	  972.5	  537.6	  273.0	.
813070	  971.2	  537.8	  273.0	.
813072	  970.1	  538.4	  277.0	.
813074	  970.4	  537.9	  277.0	.
813076	  970.3	  537.6	  277.0	.
813078	  971.0	  538.1	  278.0	.
813080	  971.7	  537.6	  278.0	.
813082	  971.8	  537.4	  278.0	.
813084	  971.5	  537.4	  278.0	.
813086	  971.0	  535.6	  277.0	.
813088	  971.0	  535.0	  277.0	.
813090	  971.2	  534.6	  277.0	.
813092	  971.5	  534.4	  277.0	.
813094	  971.4	  534.4	  279.0	.
813096	  971.3	  534.7	  281.0	.
813098	  971.2	  534.1	  281.0	.
813100	  971.2	  533.7	  280.0	.
813102	  971.6	  534.4	  280.0	.
813104	  972.0	  535.2	  279.0	.
813106	  971.3	  535.1	  279.0	.
813108	  970.7	  535.8	  279.0	.
813110	  970.7	  534.7	  280.0	.
813112	  970.8	  533.7	  280.0	.
813114	  971.0	  534.4	  280.0	.
813116	  971.0	  534.4	  280.0	.
813118	  971.3	  534.1	  281.0	.
813120	  971.8	  535.0	  281.0	.
813122	  972.5	  534.6	  281.0	.
813124	  972.7	  534.8	  281.0	.
813126	  972.3	  534.8	  282.0	.
813128	  972.8	  534.7	  282.0	.
813130	  972.2	  534.6	  282.0	.
813132	  972.3	  534.6	  283.0	.
813134	  972.3	  534.4	  284.0	.
813136	  972.2	  533.4	  286.0	.
813138	  972.3	  533.9	  286.0	.
813140	  973.7	  533.7	  286.0	.
813142	  972.9	  533.7	  286.0	.
813144	  972.8	  534.4	  286.0	.
813146	  973.0	  534.9	  286.0	.
813148	  973.3	  535.8	  286.0	.
813150	  972.9	  535.7	  286.0	.
813152	  973.2	  535.5	  286.0	.
813154	  972.9	  535.4	  286.0	.
813156	  972.6	  535.4	  286.0	.
813158	  971.8	  535.4	  287.0	.
813160	  972.0	  535.4	  287.0	.
813162	  972.3	  535.4	  287.0	.
813164	  972.4	  535.3	  287.0	.
813166	  972.1	  535.2	  287.0	.
813168	  972.3	  535.2	  287.0	.
813170	  972.4	  535.2	  287.0	.
813172	  972.1	  535.1	  288.0	.
813174	  973.0	  535.1	  288.0	.
813176	  973.7	  534.9	  287.0	.
813178	  973.9	  534.6	  287.0	.
813180	  974.0	  535.1	  287.0	.
813182	  974.7	  535.4	  290.0	.
813184	  975.1	  537.0	  290.0	.
813186	  975.1	  535.9	  289.0	.
813188	  975.0	  535.0	  289.0	.
813190	  974.9	  532.9	  289.0	.
813192	  975.4	  533.5	  289.0	.
813194	  974.6	  533.2	  289.0	.
813196	  974.5	  533.2	  289.0	.
813198	  974.6	  533.3	  289.0	.
813200	  974.5	  533.1	  289.0	.
813202	  975.5	  532.7	  290.0	.
813204	  975.9	  532.4	  291.0	.
813206	  976.1	  532.0	  292.0	.
813208	  976.3	  532.0	  292.0	.
813210	  976.1	  532.2	  291.0	.
813212	  975.8	  531.8	  291.0	.
813214	  975.5	  532.6	  291.0	.
813216	  975.1	  533.1	  291.0	.
813218	  974.9	  533.1	  293.0	.
813220	  975.5	  533.2	  293.0	.
813222	  976.1	  533.6	  293.0	.
813224	  975.4	  534.3	  293.0	.
813226	  974.7	  533.6	  292.0	.
813228	  974.9	  533.3	  292.0	.
813230	  974.4	  533.0	  292.0	.
813232	  974.2	  532.7	  293.0	.
813234	  974.2	  532.7	  293.0	.
813236	  974.3	  532.7	  293.0	.
813238	  973.8	  532.8	  293.0	.
813240	  974.0	  532.8	  294.0	.
813242	  974.2	  532.8	  294.0	.
813244	  973.6	  532.0	  294.0	.
813246	  973.4	  531.7	  294.0	.
813248	  973.3	  531.8	  295.0	.
813250	  972.4	  532.0	  295.0	.
813252	  972.3	  532.2	  293.0	.
813254	  972.3	  532.4	  292.0	.
813256	  972.6	  532.8	  292.0	.
813258	  972.3	  533.3	  293.0	.
813260	  972.0	  533.4	  293.0	.
813262	  971.6	  533.5	  293.0	.
813264	  971.6	  534.3	  293.0	.
813266	  971.6	  535.1	  293.0	.
813268	  971.5	  534.9	  294.0	.
813270	  971.4	  535.0	  294.0	.
813272	  970.4	  535.3	  294.0	.
813274	  970.1	  535.9	  294.0	.
813276	  971.3	  537.3	  295.0	.
813278	  972.2	  537.6	  295.0	.
813280	  973.1	  537.4	  293.0	.
813282	  973.2	  538.0	  294.0	.
813284	  972.9	  537.1	  294.0	.
813286	  972.5	  536.1	  294.0	.
813288	  972.6	  536.1	  294.0	.
813290	  972.7	  536.3	  294.0	.
813292	  972.7	  535.4	  294.0	.
813294	  972.7	  535.4	  294.0	.
813296	  972.9	  535.5	  294.0	.
813298	  971.9	  535.2	  294.0	.
813300	  971.9	  534.9	  294.0	.
813302	  971.7	  534.0	  295.0	.
813304	  971.2	  533.3	  295.0	.
813306	  971.4	  533.2	  295.0	.
813308	  971.3	  533.3	  295.0	.
813310	  972.4	  532.9	  295.0	.
813312	  971.7	  533.0	  296.0	.
813314	  971.0	  533.0	  297.0	.
813316	  970.6	  533.2	  297.0	.
813318	  970.2	  533.3	  297.0	.
813320	  970.3	  533.8	  297.0	.
813322	  970.3	  532.9	  296.0	.
813324	  970.4	  532.2	  296.0	.
813326	  970.6	  531.3	  296.0	.
813328	  970.3	  531.3	  297.0	.
813330	  970.4	  531.1	  297.0	.
813332	  970.6	  530.6	  297.0	.
813334	  971.4	  530.5	  297.0	.
813336	  971.6	  530.6	  297.0	.
813338	  971.4	  530.3	  298.0	.
813340	  971.8	  530.2	  298.0	.
813342	  972.0	  530.1	  298.0	.
813344	  971.9	  531.6	  298.0	.
813346	  971.4	  531.2	  298.0	.
813348	  971.0	  530.9	  297.0	.
813350	  971.0	  530.7	  297.0	.
813352	  971.3	  530.9	  297.0	.
813354	  971.2	  530.7	  297.0	.
813356	  971.5	  530.7	  297.0	.
813358	  970.9	  530.8	  297.0	.
813360	  970.4	  531.2	  297.0	.
813362	  969.3	  532.5	  297.0	.
813364	  970.3	  534.8	  297.0	.
813366	  970.3	  534.7	  296.0	.
813368	  970.3	  534.6	  296.0	.
813370	  969.6	  534.8	  297.0	.
813372	  969.8	  534.6	  297.0	.
813374	  969.5	  534.7	  299.0	.
813376	  969.7	  533.5	  299.0	.
813378	  969.8	  533.0	  298.0	.
813380	  970.5	  532.4	  298.0	.
813382	  970.6	  532.0	  298.0	.
813384	  970.8	  532.5	  298.0	.
813386	  970.3	  532.6	  298.0	.
813388	  970.1	  532.5	  298.0	.
813390	  970.1	  532.9	  298.0	.
813392	  970.3	  532.7	  299.0	.
813394	  970.5	  532.6	  299.0	.
813396	  970.9	  532.8	  300.0	.
813398	  971.0	  531.8	  300.0	.
813400	  971.2	  531.9	  299.0	.
813402	  971.0	  531.8	  299.0	.
813404	  971.5	  531.7	  300.0	.
813406	  971.3	  531.8	  300.0	.
813408	  971.2	  532.1	  300.0	.
813410	  971.3	  534.6	  300.0	.
813412	  971.3	  534.6	  300.0	.
813414	  971.3	  534.6	  298.0	.
813416	  970.8	  535.6	  298.0	.
813418	  970.1	  535.8	  298.0	.
813420	  970.6	  535.6	  299.0	.
813422	  971.0	  536.3	  299.0	.
813424	  971.1	  535.6	  299.0	.
813426	  971.3	  536.6	  300.0	.
813428	  971.5	  537.6	  300.0	.
813430	  971.4	  537.7	  301.0	.
813432	  971.5	  537.4	  301.0	.
813434	  971.3	  538.5	  301.0	.
813436	  971.4	  539.6	  300.0	.
813438	  971.3	  539.1	  301.0	.
813440	  971.9	  539.5	  301.0	.
813442	  970.9	  539.4	  301.0	.
813444	  971.4	  539.5	  301.0	.
813446	  971.5	  539.6	  301.0	.
813448	  971.6	  539.8	  301.0	.
813450	  973.5	  539.4	  302.0	.
813452	  973.1	  539.5	  302.0	.
813454	  972.9	  539.3	  302.0	.
813456	  972.6	  539.1	  302.0	.
813458	  972.7	  538.6	  303.0	.
813460	  972.4	  536.3	  303.0	.
813462	  973.3	  536.6	  303.0	.
813464	  973.4	  537.0	  303.0	.
813466	  973.5	  537.0	  302.0	.
813468	  973.4	  537.2	  302.0	.
813470	  973.5	  537.4	  302.0	.
813472	  973.5	  536.9	  302.0	.
813474	  973.5	  537.2	  302.0	.
813476	  973.5	  537.6	  302.0	.
813478	  973.8	  537.0	  303.0	.
813480	  973.9	  537.0	  303.0	.
813482	  974.0	  536.9	  303.0	.
813484	  973.6	  535.4	  304.0	.
813486	  973.3	  535.3	  304.0	.
813488	  973.3	  535.2	  304.0	.
813490	  973.0	  535.2	  304.0	.
813492	  973.0	  535.6	  304.0	.
813494	  973.1	  535.8	  303.0	.
