854238,1,0,934.9,533.4,450.0
854240,1,0,934.8,535.2,450.0
854242,1,0,935.2,535.1,450.0
854244,1,0,935.7,534.3,449.0
854246,1,0,935.7,533.6,449.0
854248,1,0,935.9,534.2,449.0
854250,1,0,936.1,532.7,449.0
854252,1,0,936.0,532.8,448.0
854254,1,0,936.2,532.5,448.0
854256,1,0,936.1,532.1,448.0
854258,1,0,936.2,534.2,448.0
854260,1,0,936.3,534.2,448.0
854262,1,0,936.0,534.4,448.0
854264,1,0,936.1,536.0,448.0
854266,1,0,936.2,536.0,448.0
854268,1,0,936.3,535.3,447.0
854270,1,0,936.7,536.3,447.0
854272,1,0,937.1,536.5,447.0
854274,1,0,937.6,536.4,447.0
854276,1,0,937.3,536.6,449.0
854278,1,0,937.0,536.2,449.0
854280,1,0,937.4,535.6,449.0
854282,1,0,937.9,535.6,450.0
854284,1,0,938.5,534.6,451.0
854286,1,0,938.7,533.7,451.0
854288,1,0,938.9,534.7,451.0
854290,1,0,939.0,535.8,451.0
854292,1,0,939.5,534.2,451.0
854294,1,0,939.7,535.8,451.0
854296,1,0,939.8,537.3,451.0
854298,1,0,939.4,536.3,451.0
854300,1,0,938.9,535.3,452.0
854302,1,0,938.8,536.4,452.0
854304,1,0,938.6,537.5,452.0
854306,1,0,938.3,537.4,451.0
854308,1,0,938.2,537.2,450.0
854310,1,0,938.6,537.1,450.0
854312,1,0,938.4,537.0,451.0
854314,1,0,939.0,536.8,452.0
854316,1,0,939.4,536.6,453.0
854318,1,0,939.8,538.5,453.0
854320,1,0,940.1,540.3,451.0
854322,1,0,940.7,541.5,449.0
854324,1,0,940.5,541.3,449.0
854326,1,0,940.5,541.2,450.0
854328,1,0,940.2,541.2,451.0
854330,1,0,940.7,540.7,451.0
854332,1,0,940.7,540.3,451.0
854334,1,0,940.8,539.4,451.0
854336,1,0,940.6,537.9,451.0
854338,1,0,942.8,537.9,452.0
854340,1,0,941.4,537.5,454.0
854342,1,0,941.0,538.6,454.0
854344,1,0,940.3,538.4,454.0
854346,1,0,940.1,538.1,454.0
854348,1,0,939.9,538.0,454.0
854350,1,0,940.6,537.7,453.0
854352,1,1,940.2,535.9,453.0
854354,1,1,940.3,536.8,453.0
854356,1,1,940.1,536.3,452.0
854358,1,1,940.3,535.6,451.0
854360,1,1,940.5,535.9,451.0
854362,1,1,940.3,536.3,451.0
854364,1,1,940.0,536.3,452.0
854366,1,1,940.4,537.7,452.0
854368,1,1,940.3,537.0,452.0
854370,1,1,940.3,536.3,453.0
854372,1,1,940.3,536.1,454.0
854374,1,1,940.3,535.8,454.0
854376,1,1,940.0,535.8,454.0
854378,1,1,940.6,537.7,455.0
854380,1,1,940.6,538.0,455.0
854382,1,1,940.5,537.5,454.0
854384,1,1,941.1,538.9,453.0
854386,1,1,940.7,538.9,453.0
