MSG	867638 TRIAL 13 START
MSG	869646 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.32 deg.  11.1,5.3 pix.
MSG	870406 RECCFG P 500 2 1 
MSG	870406 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	870407 !MODE RECORD P 500 2 1
START	870408 	LEFT	SAMPLES	EVENTS
870530	  938.4	  535.0	  436.0	.
870532	  938.4	  535.1	  436.0	.
870534	  938.2	  533.9	  436.0	.
MSG	870535 DSP: FIXATION
870536	  938.1	  533.7	  435.0	.
870538	  939.1	  533.5	  435.0	.
870540	  939.1	  533.5	  435.0	.
870542	  938.7	  533.4	  434.0	.
870544	  939.5	  533.0	  434.0	.
870546	  939.7	  532.7	  434.0	.
870548	  939.4	  532.8	  434.0	.
870550	  939.8	  532.8	  437.0	.
870552	  939.3	  533.4	  437.0	.
870554	  939.3	  533.8	  437.0	.
870556	  939.2	  533.5	  437.0	.
870558	  939.2	  533.8	  437.0	.
870560	  938.9	  533.9	  437.0	.
870562	  938.7	  533.9	  436.0	.
870564	  938.2	  533.7	  435.0	.
870566	  937.9	  533.7	  434.0	.
870568	  937.9	  533.7	  434.0	.
870570	  937.8	  533.5	  434.0	.
870572	  937.5	  533.4	  434.0	.
870574	  937.6	  532.3	  434.0	.
870576	  937.1	  532.0	  434.0	.
870578	  937.3	  531.8	  435.0	.
870580	  937.4	  532.3	  435.0	.
870582	  937.2	  532.9	  435.0	.
870584	  937.1	  534.1	  435.0	.
870586	  937.2	  535.0	  435.0	.
870588	  937.3	  535.0	  435.0	.
870590	  936.8	  535.2	  435.0	.
870592	  936.8	  535.2	  435.0	.
870594	  937.0	  535.2	  435.0	.
870596	  937.0	  536.2	  436.0	.
870598	  937.1	  536.0	  438.0	.
870600	  937.4	  535.7	  438.0	.
870602	  937.7	  535.6	  438.0	.
870604	  938.2	  535.7	  437.0	.
870606	  937.4	  535.9	  437.0	.
870608	  937.2	  536.2	  437.0	.
870610	  937.5	  535.9	  437.0	.
870612	  937.7	  536.4	  437.0	.
870614	  938.5	  535.9	  437.0	.
870616	  938.5	  535.5	  437.0	.
870618	  937.9	  534.9	  437.0	.
870620	  937.7	  534.3	  437.0	.
870622	  937.5	  534.2	  437.0	.
870624	  938.2	  534.4	  437.0	.
870626	  938.0	  534.6	  437.0	.
870628	  938.1	  534.4	  437.0	.
870630	  937.9	  534.2	  435.0	.
870632	  937.7	  533.7	  435.0	.
870634	  937.6	  533.7	  435.0	.
870636	  938.3	  533.4	  435.0	.
870638	  938.1	  533.9	  435.0	.
870640	  938.1	  533.2	  435.0	.
870642	  938.3	  533.3	  437.0	.
870644	  937.6	  533.7	  437.0	.
870646	  938.1	  534.0	  437.0	.
870648	  938.5	  534.0	  437.0	.
870650	  940.0	  533.8	  437.0	.
870652	  940.5	  533.5	  438.0	.
870654	  940.7	  533.3	  438.0	.
870656	  940.2	  533.8	  438.0	.
870658	  939.7	  534.3	  438.0	.
870660	  939.4	  534.6	  438.0	.
870662	  939.3	  533.4	  438.0	.
870664	  939.5	  532.9	  438.0	.
870666	  939.5	  532.8	  437.0	.
870668	  939.5	  533.3	  436.0	.
870670	  939.1	  533.9	  436.0	.
870672	  939.0	  534.3	  436.0	.
870674	  938.9	  534.8	  436.0	.
870676	  937.2	  534.8	  438.0	.
870678	  937.0	  535.3	  438.0	.
870680	  936.7	  535.1	  439.0	.
870682	  936.0	  535.2	  439.0	.
870684	  935.8	  534.7	  439.0	.
870686	  935.5	  534.6	  439.0	.
870688	  935.2	  534.4	  439.0	.
870690	  935.0	  534.6	  439.0	.
870692	  935.0	  534.8	  439.0	.
870694	  935.0	  534.9	  439.0	.
870696	  935.2	  534.9	  439.0	.
870698	  934.3	  535.3	  439.0	.
870700	  935.3	  534.8	  440.0	.
870702	  935.6	  534.7	  440.0	.
870704	  935.7	  534.7	  440.0	.
870706	  935.7	  534.7	  440.0	.
870708	  935.8	  535.2	  441.0	.
870710	  934.8	  534.7	  443.0	.
870712	  935.3	  534.6	  443.0	.
870714	  934.7	  534.5	  443.0	.
870716	  934.2	  534.4	  443.0	.
870718	  932.7	  534.4	  443.0	.
870720	  932.5	  532.0	  443.0	.
870722	  932.6	  532.6	  444.0	.
870724	  932.5	  533.3	  444.0	.
870726	  934.5	  533.7	  443.0	.
870728	  935.4	  533.9	  443.0	.
870730	  936.2	  533.4	  442.0	.
870732	  937.3	  533.1	  441.0	.
870734	  936.4	  532.4	  440.0	.
870736	  936.1	  531.7	  440.0	.
870738	  936.0	  530.8	  441.0	.
870740	  936.0	  530.6	  443.0	.
870742	  936.1	  530.4	  443.0	.
870744	  936.2	  530.6	  442.0	.
870746	  935.7	  530.5	  442.0	.
870748	  936.5	  530.8	  442.0	.
870750	  937.2	  531.0	  440.0	.
870752	  936.4	  532.0	  440.0	.
870754	  936.2	  531.7	  440.0	.
870756	  936.3	  532.6	  440.0	.
870758	  935.7	  533.4	  440.0	.
870760	  935.2	  533.9	  440.0	.
870762	  935.7	  533.4	  440.0	.
870764	  936.3	  533.0	  439.0	.
870766	  936.9	  532.6	  438.0	.
870768	  936.7	  532.6	  438.0	.
870770	  937.1	  532.8	  438.0	.
870772	  936.9	  533.0	  438.0	.
870774	  937.7	  533.5	  437.0	.
870776	  937.4	  533.5	  437.0	.
870778	  937.2	  533.5	  437.0	.
870780	  938.2	  533.5	  436.0	.
870782	  939.3	  534.4	  435.0	.
870784	  939.6	  534.7	  433.0	.
870786	  939.9	  534.7	  433.0	.
870788	  940.1	  534.5	  433.0	.
870790	  940.3	  534.4	  433.0	.
870792	  940.7	  534.3	  432.0	.
870794	  940.3	  534.3	  432.0	.
870796	  940.0	  534.2	  431.0	.
870798	  940.1	  534.3	  431.0	.
870800	  940.0	  534.2	  429.0	.
870802	  939.8	  534.6	  429.0	.
870804	  939.8	  534.5	  429.0	.
870806	  939.7	  534.0	  428.0	.
870808	  939.4	  533.7	  428.0	.
870810	  939.3	  533.6	  427.0	.
870812	  940.5	  534.5	  427.0	.
870814	  940.3	  533.6	  427.0	.
870816	  940.2	  533.5	  427.0	.
870818	  939.7	  534.0	  424.0	.
870820	  939.6	  533.8	  424.0	.
870822	  939.5	  533.5	  423.0	.
870824	  939.7	  533.1	  417.0	.
870826	  939.3	  533.1	  417.0	.
870828	  939.0	  533.3	  415.0	.
870830	  939.1	  533.5	  414.0	.
870832	  938.9	  533.9	  414.0	.
870834	  939.1	  534.3	  411.0	.
870836	  939.3	  534.6	  410.0	.
870838	  939.4	  534.3	  407.0	.
870840	  942.0	  534.7	  405.0	.
870842	  941.8	  534.3	  404.0	.
870844	  942.1	  534.3	  402.0	.
870846	  942.4	  534.2	  401.0	.
870848	  942.2	  534.3	  401.0	.
870850	  942.2	  534.6	  400.0	.
870852	  942.3	  534.9	  400.0	.
870854	  942.2	  534.3	  400.0	.
870856	  943.2	  533.4	  395.0	.
870858	  944.0	  531.7	  393.0	.
870860	  944.6	  531.5	  391.0	.
870862	  945.2	  531.4	  390.0	.
870864	  945.4	  530.0	  388.0	.
870866	  945.7	  529.9	  387.0	.
870868	  945.3	  529.7	  385.0	.
870870	  944.7	  528.4	  385.0	.
870872	  944.2	  527.1	  384.0	.
870874	  944.1	  526.5	  384.0	.
870876	  944.6	  527.3	  382.0	.
870878	  945.1	  528.0	  380.0	.
870880	  946.6	  530.0	  377.0	.
870882	  948.0	  530.1	  374.0	.
870884	  948.3	  530.3	  372.0	.
870886	  948.2	  531.1	  372.0	.
870888	  948.3	  530.6	  372.0	.
870890	  948.5	  531.8	  371.0	.
870892	  948.6	  531.7	  369.0	.
870894	  948.8	  532.8	  368.0	.
870896	  949.1	  533.9	  368.0	.
870898	  949.2	  534.0	  366.0	.
870900	  949.1	  534.1	  365.0	.
870902	  950.2	  534.8	  364.0	.
870904	  951.2	  535.4	  362.0	.
870906	  951.0	  535.7	  360.0	.
870908	  950.8	  536.0	  358.0	.
870910	  950.2	  536.1	  357.0	.
870912	  950.9	  535.9	  354.0	.
870914	  950.8	  537.6	  352.0	.
870916	  951.0	  538.1	  351.0	.
870918	  951.2	  538.3	  350.0	.
870920	  951.2	  538.5	  346.0	.
870922	  951.1	  538.6	  345.0	.
870924	  951.9	  538.5	  343.0	.
870926	  952.2	  540.2	  343.0	.
870928	  952.5	  541.9	  343.0	.
870930	  952.8	  543.4	  340.0	.
870932	  952.8	  544.9	  337.0	.
870934	  953.1	  545.3	  337.0	.
870936	  953.2	  545.7	  337.0	.
870938	  953.3	  546.2	  337.0	.
870940	  953.4	  546.8	  336.0	.
870942	  953.7	  547.7	  336.0	.
870944	  953.3	  547.6	  336.0	.
870946	  952.9	  547.6	  335.0	.
870948	  952.2	  547.4	  334.0	.
870950	  951.8	  547.7	  332.0	.
870952	  951.3	  547.4	  330.0	.
870954	  950.7	  547.1	  328.0	.
870956	  950.4	  546.2	  327.0	.
870958	  950.6	  546.2	  327.0	.
870960	  950.7	  546.1	  327.0	.
870962	  951.3	  547.0	  326.0	.
870964	  952.2	  546.8	  326.0	.
870966	  952.2	  546.8	  324.0	.
870968	  953.0	  545.5	  323.0	.
870970	  953.0	  543.7	  319.0	.
870972	  952.9	  542.7	  317.0	.
870974	  952.9	  542.3	  316.0	.
870976	  952.9	  541.9	  316.0	.
870978	  952.8	  538.5	  315.0	.
870980	  954.2	  537.3	  313.0	.
870982	  953.5	  536.4	  311.0	.
870984	  954.0	  536.6	  308.0	.
870986	  954.4	  536.2	  308.0	.
870988	  953.8	  536.6	  308.0	.
870990	  953.2	  537.0	  307.0	.
870992	  953.1	  538.0	  307.0	.
870994	  953.1	  537.7	  306.0	.
870996	  953.1	  537.3	  305.0	.
870998	  953.3	  537.3	  305.0	.
871000	  953.5	  537.2	  304.0	.
871002	  953.5	  536.9	  302.0	.
871004	  953.5	  536.8	  302.0	.
871006	  953.2	  536.9	  301.0	.
871008	  953.2	  537.1	  301.0	.
871010	  953.0	  536.0	  301.0	.
871012	  953.0	  535.5	  301.0	.
871014	  953.2	  535.5	  301.0	.
871016	  952.5	  535.8	  301.0	.
871018	  953.1	  536.0	  300.0	.
871020	  952.7	  537.0	  300.0	.
871022	  953.1	  538.0	  298.0	.
871024	  953.6	  539.6	  297.0	.
871026	  954.8	  539.3	  295.0	.
871028	  955.2	  539.8	  295.0	.
871030	  955.0	  540.0	  295.0	.
871032	  954.7	  540.0	  294.0	.
871034	  954.9	  539.3	  291.0	.
871036	  954.1	  538.7	  289.0	.
871038	  953.3	  538.7	  287.0	.
871040	  953.4	  538.4	  286.0	.
871042	  952.7	  537.3	  285.0	.
871044	  952.7	  536.1	  284.0	.
871046	  952.3	  535.0	  284.0	.
871048	  953.7	  535.4	  284.0	.
871050	  955.0	  535.3	  282.0	.
871052	  955.4	  535.3	  282.0	.
871054	  955.1	  535.5	  282.0	.
871056	  955.0	  535.4	  282.0	.
871058	  955.0	  535.3	  282.0	.
871060	  955.0	  534.9	  282.0	.
871062	  954.9	  534.7	  281.0	.
871064	  955.0	  535.1	  280.0	.
871066	  955.0	  535.0	  280.0	.
871068	  955.4	  535.0	  280.0	.
871070	  955.7	  535.1	  279.0	.
871072	  956.1	  535.4	  278.0	.
871074	  956.5	  535.4	  278.0	.
871076	  956.9	  535.3	  278.0	.
871078	  956.7	  535.5	  277.0	.
871080	  956.5	  535.4	  277.0	.
871082	  956.9	  535.4	  277.0	.
871084	  957.1	  535.5	  277.0	.
871086	  957.1	  535.5	  276.0	.
871088	  957.1	  535.5	  276.0	.
871090	  957.1	  535.5	  276.0	.
871092	  957.1	  535.5	  276.0	.
871094	  957.1	  536.8	  276.0	.
871096	  957.2	  537.3	  275.0	.
871098	  957.2	  537.8	  275.0	.
871100	  957.3	  537.8	  274.0	.
871102	  957.4	  537.8	  274.0	.
871104	  957.3	  537.8	  274.0	.
871106	  957.4	  538.6	  274.0	.
871108	  957.2	  537.9	  274.0	.
871110	  957.7	  537.9	  276.0	.
871112	  957.2	  537.9	  276.0	.
871114	  957.6	  538.6	  274.0	.
871116	  957.5	  538.5	  274.0	.
871118	  957.8	  538.4	  274.0	.
871120	  958.1	  538.2	  274.0	.
871122	  957.8	  539.1	  274.0	.
871124	  957.9	  539.0	  273.0	.
871126	  957.6	  539.1	  273.0	.
871128	  957.3	  539.9	  272.0	.
871130	  957.6	  540.3	  271.0	.
871132	  957.7	  539.8	  270.0	.
871134	  958.3	  539.7	  270.0	.
871136	  958.2	  539.7	  270.0	.
871138	  958.1	  539.4	  268.0	.
871140	  958.0	  539.6	  266.0	.
871142	  958.2	  539.9	  266.0	.
871144	  958.2	  538.5	  267.0	.
871146	  957.7	  537.3	  267.0	.
871148	  957.9	  539.7	  267.0	.
871150	  957.1	  542.4	  266.0	.
871152	  956.2	  543.5	  266.0	.
871154	  956.8	  544.6	  266.0	.
871156	  957.0	  546.2	  265.0	.
871158	  957.2	  546.9	  264.0	.
871160	  958.8	  547.2	  263.0	.
871162	  959.1	  546.3	  262.0	.
871164	  957.8	  545.5	  262.0	.
871166	  957.3	  546.7	  260.0	.
871168	  957.1	  547.8	  258.0	.
871170	  957.4	  548.9	  258.0	.
871172	  957.3	  550.0	  257.0	.
871174	  957.2	  550.5	  257.0	.
871176	  957.4	  550.8	  257.0	.
871178	  957.6	  552.3	  255.0	.
871180	  957.5	  552.3	  254.0	.
871182	  957.4	  552.3	  253.0	.
871184	  957.4	  552.6	  253.0	.
871186	  956.9	  551.6	  253.0	.
871188	  956.6	  551.2	  254.0	.
871190	  955.5	  551.0	  255.0	.
871192	  955.5	  548.7	  255.0	.
871194	  955.6	  549.9	  255.0	.
871196	  957.1	  550.8	  255.0	.
871198	  956.3	  550.8	  255.0	.
871200	  956.2	  551.7	  255.0	.
871202	  956.0	  550.9	  254.0	.
871204	  956.2	  551.4	  254.0	.
871206	  956.2	  552.0	  254.0	.
871208	  954.8	  552.1	  254.0	.
871210	  954.4	  552.2	  255.0	.
871212	  954.7	  552.3	  255.0	.
871214	  954.6	  552.3	  254.0	.
871216	  954.7	  552.1	  254.0	.
871218	  954.5	  552.1	  254.0	.
871220	  954.6	  551.9	  254.0	.
871222	  954.3	  551.7	  254.0	.
871224	  954.3	  551.5	  254.0	.
871226	  954.3	  551.3	  255.0	.
871228	  954.6	  551.7	  255.0	.
871230	  954.1	  552.2	  251.0	.
871232	  954.6	  553.1	  250.0	.
871234	  954.7	  553.1	  250.0	.
871236	  954.7	  553.3	  249.0	.
871238	  955.6	  553.1	  248.0	.
871240	  955.9	  553.1	  248.0	.
871242	  955.6	  553.0	  248.0	.
871244	  955.4	  552.5	  248.0	.
871246	  955.3	  551.9	  247.0	.
871248	  955.4	  551.6	  246.0	.
871250	  954.5	  551.5	  247.0	.
871252	  955.4	  551.2	  247.0	.
871254	  954.8	  551.1	  247.0	.
871256	  954.9	  550.2	  247.0	.
871258	  954.8	  549.3	  247.0	.
871260	  954.8	  549.4	  246.0	.
871262	  955.6	  549.4	  246.0	.
871264	  955.0	  549.8	  246.0	.
871266	  955.2	  550.4	  246.0	.
871268	  955.3	  551.1	  245.0	.
871270	  955.2	  551.3	  245.0	.
871272	  954.9	  551.3	  245.0	.
871274	  954.0	  551.5	  245.0	.
871276	  954.1	  550.9	  246.0	.
871278	  954.5	  550.7	  246.0	.
871280	  955.1	  551.0	  243.0	.
871282	  955.1	  551.3	  243.0	.
871284	  955.0	  550.2	  243.0	.
871286	  955.3	  549.0	  243.0	.
871288	  955.5	  549.0	  243.0	.
871290	  955.5	  549.0	  243.0	.
871292	  955.6	  549.1	  242.0	.
871294	  956.0	  549.1	  242.0	.
871296	  956.5	  549.1	  242.0	.
871298	  957.2	  549.0	  243.0	.
871300	  957.3	  548.3	  243.0	.
871302	  955.8	  548.4	  242.0	.
871304	  955.3	  548.7	  241.0	.
871306	  954.9	  548.8	  241.0	.
871308	  955.0	  548.4	  241.0	.
871310	  955.0	  548.3	  241.0	.
871312	  955.1	  548.4	  241.0	.
871314	  955.0	  548.3	  240.0	.
871316	  954.3	  548.7	  239.0	.
871318	  954.1	  548.5	  239.0	.
871320	  954.4	  548.8	  240.0	.
871322	  954.6	  548.8	  240.0	.
871324	  954.2	  549.0	  240.0	.
871326	  954.3	  549.2	  240.0	.
871328	  954.5	  549.0	  240.0	.
871330	  954.6	  548.8	  240.0	.
871332	  954.7	  548.0	  239.0	.
871334	  954.7	  547.9	  239.0	.
871336	  954.9	  547.9	  239.0	.
871338	  954.9	  545.9	  238.0	.
871340	  955.8	  545.7	  238.0	.
871342	  955.9	  545.6	  238.0	.
871344	  956.0	  545.7	  238.0	.
871346	  955.6	  546.1	  238.0	.
871348	  955.2	  545.2	  237.0	.
871350	  955.0	  544.2	  236.0	.
871352	  955.4	  544.5	  236.0	.
871354	  955.6	  543.8	  237.0	.
871356	  955.8	  543.2	  237.0	.
871358	  955.7	  542.9	  237.0	.
871360	  955.8	  543.3	  236.0	.
871362	  955.8	  543.2	  236.0	.
871364	  955.9	  544.0	  236.0	.
871366	  956.0	  544.1	  236.0	.
871368	  956.1	  544.2	  235.0	.
871370	  957.0	  545.2	  235.0	.
871372	  957.4	  545.7	  235.0	.
871374	  957.7	  546.2	  236.0	.
871376	  957.8	  544.5	  236.0	.
871378	  957.4	  542.9	  236.0	.
871380	  957.2	  542.9	  235.0	.
871382	  957.3	  543.0	  235.0	.
871384	  957.4	  542.7	  234.0	.
871386	  957.1	  543.6	  235.0	.
871388	  957.4	  543.0	  234.0	.
871390	  957.6	  542.9	  234.0	.
871392	  957.7	  543.2	  233.0	.
871394	  958.2	  543.3	  233.0	.
871396	  958.6	  543.1	  233.0	.
871398	  959.0	  543.4	  233.0	.
871400	  959.3	  543.8	  235.0	.
871402	  958.8	  544.9	  235.0	.
871404	  958.6	  544.7	  235.0	.
871406	  958.9	  545.3	  235.0	.
871408	  958.4	  544.7	  235.0	.
871410	  958.8	  543.9	  235.0	.
871412	  958.0	  543.4	  234.0	.
871414	  958.5	  543.3	  234.0	.
871416	  959.0	  544.2	  234.0	.
871418	  959.2	  545.2	  234.0	.
871420	  958.7	  545.9	  235.0	.
871422	  958.3	  546.1	  234.0	.
871424	  957.9	  543.9	  233.0	.
871426	  958.1	  544.3	  234.0	.
871428	  958.2	  543.1	  234.0	.
871430	  959.0	  542.7	  233.0	.
871432	  959.3	  542.7	  233.0	.
871434	  959.5	  542.4	  232.0	.
871436	  959.3	  542.2	  232.0	.
871438	  959.4	  542.0	  232.0	.
871440	  959.4	  541.8	  232.0	.
871442	  959.6	  540.8	  232.0	.
871444	  959.5	  540.8	  232.0	.
871446	  958.8	  541.3	  231.0	.
871448	  959.1	  541.6	  231.0	.
871450	  959.4	  541.6	  231.0	.
871452	  959.3	  541.0	  231.0	.
871454	  958.9	  542.1	  231.0	.
871456	  959.3	  543.0	  231.0	.
871458	  959.0	  542.9	  231.0	.
871460	  959.4	  543.4	  232.0	.
871462	  959.0	  542.9	  232.0	.
871464	  959.1	  542.8	  232.0	.
871466	  958.4	  542.7	  231.0	.
871468	  958.0	  542.6	  232.0	.
871470	  957.9	  542.7	  232.0	.
871472	  958.1	  542.7	  232.0	.
871474	  958.4	  543.1	  233.0	.
871476	  959.1	  542.9	  233.0	.
871478	  959.1	  542.9	  233.0	.
871480	  958.9	  541.7	  233.0	.
871482	  958.9	  540.5	  233.0	.
871484	  958.5	  540.1	  233.0	.
871486	  958.1	  540.4	  232.0	.
871488	  958.0	  540.6	  231.0	.
871490	  958.3	  540.3	  231.0	.
871492	  958.7	  540.8	  231.0	.
871494	  958.0	  540.6	  231.0	.
871496	  957.9	  541.5	  231.0	.
871498	  957.9	  541.5	  232.0	.
871500	  958.0	  541.0	  232.0	.
871502	  958.4	  541.5	  232.0	.
871504	  958.9	  541.3	  232.0	.
871506	  959.0	  541.2	  232.0	.
871508	  959.2	  541.2	  232.0	.
871510	  958.9	  540.6	  233.0	.
871512	  958.6	  539.9	  233.0	.
871514	  958.0	  539.4	  233.0	.
871516	  957.4	  539.5	  233.0	.
871518	  957.5	  540.4	  232.0	.
871520	  957.7	  541.3	  232.0	.
871522	  957.1	  540.9	  232.0	.
871524	  957.1	  540.5	  232.0	.
871526	  957.0	  539.6	  232.0	.
871528	  956.5	  540.1	  233.0	.
871530	  956.2	  540.7	  233.0	.
871532	  956.3	  540.8	  233.0	.
871534	  956.2	  540.9	  233.0	.
871536	  955.9	  540.7	  233.0	.
871538	  956.0	  541.5	  233.0	.
871540	  956.1	  541.5	  231.0	.
871542	  956.8	  541.4	  231.0	.
871544	  956.2	  542.1	  231.0	.
871546	  955.4	  542.0	  231.0	.
871548	  955.7	  542.5	  230.0	.
871550	  955.7	  541.5	  231.0	.
871552	  955.9	  540.6	  232.0	.
871554	  956.2	  541.2	  232.0	.
871556	  956.6	  541.7	  232.0	.
871558	  956.8	  541.4	  232.0	.
871560	  957.1	  542.0	  231.0	.
871562	  957.2	  541.8	  230.0	.
871564	  957.1	  542.3	  230.0	.
871566	  957.3	  542.2	  230.0	.
871568	  957.1	  542.1	  230.0	.
871570	  956.6	  541.5	  230.0	.
871572	  956.7	  541.0	  231.0	.
871574	  956.8	  540.9	  232.0	.
871576	  956.8	  541.0	  232.0	.
871578	  956.8	  540.6	  232.0	.
871580	  957.7	  540.9	  230.0	.
871582	  957.5	  540.9	  230.0	.
871584	  957.3	  540.9	  229.0	.
871586	  956.9	  540.4	  230.0	.
871588	  957.0	  540.8	  230.0	.
871590	  957.1	  541.1	  230.0	.
871592	  957.2	  541.5	  231.0	.
871594	  957.2	  541.5	  232.0	.
871596	  957.7	  541.4	  234.0	.
871598	  958.3	  541.2	  234.0	.
871600	  958.1	  541.3	  232.0	.
871602	  957.8	  540.8	  231.0	.
871604	  957.7	  540.4	  231.0	.
871606	  958.4	  539.8	  231.0	.
871608	  959.0	  539.5	  231.0	.
871610	  959.4	  540.9	  231.0	.
871612	  959.7	  541.1	  231.0	.
871614	  961.3	  540.3	  231.0	.
871616	  960.7	  540.4	  231.0	.
871618	  960.6	  540.5	  231.0	.
871620	  960.4	  540.3	  231.0	.
871622	  959.9	  540.5	  232.0	.
871624	  960.1	  540.7	  232.0	.
871626	  960.4	  540.8	  232.0	.
871628	  960.0	  540.9	  232.0	.
871630	  959.6	  541.0	  232.0	.
871632	  959.4	  541.1	  233.0	.
871634	  959.5	  540.2	  233.0	.
871636	  959.5	  539.3	  231.0	.
871638	  959.8	  539.1	  231.0	.
871640	  959.8	  539.1	  231.0	.
871642	  959.8	  539.3	  231.0	.
871644	  959.9	  539.3	  230.0	.
871646	  959.8	  539.6	  230.0	.
871648	  960.0	  539.8	  231.0	.
871650	  959.6	  540.0	  230.0	.
871652	  959.6	  540.0	  231.0	.
871654	  959.8	  540.1	  231.0	.
871656	  960.0	  540.1	  231.0	.
871658	  960.4	  540.3	  231.0	.
871660	  960.9	  540.3	  232.0	.
871662	  960.8	  539.5	  232.0	.
871664	  960.8	  539.2	  232.0	.
871666	  961.1	  539.1	  232.0	.
871668	  960.9	  539.2	  232.0	.
871670	  961.0	  539.1	  232.0	.
871672	  961.2	  539.0	  232.0	.
871674	  961.1	  538.7	  232.0	.
871676	  961.1	  538.5	  232.0	.
871678	  960.4	  538.6	  232.0	.
871680	  960.0	  539.1	  232.0	.
871682	  959.3	  539.4	  232.0	.
871684	  959.1	  539.6	  233.0	.
871686	  959.1	  539.8	  233.0	.
871688	  959.1	  540.0	  233.0	.
871690	  959.6	  540.6	  233.0	.
871692	  960.2	  540.7	  233.0	.
871694	  959.7	  541.0	  232.0	.
871696	  960.0	  541.0	  232.0	.
871698	  959.4	  541.0	  232.0	.
871700	  959.0	  543.5	  232.0	.
871702	  957.7	  544.3	  232.0	.
871704	  958.6	  544.8	  232.0	.
871706	  959.5	  544.7	  232.0	.
871708	  959.2	  544.9	  234.0	.
871710	  959.1	  546.1	  233.0	.
871712	  957.8	  546.4	  232.0	.
871714	  959.1	  546.4	  234.0	.
871716	  959.0	  547.8	  234.0	.
871718	  959.6	  548.2	  234.0	.
871720	  958.6	  548.5	  235.0	.
871722	  959.1	  548.6	  235.0	.
871724	  958.6	  548.8	  235.0	.
871726	  958.8	  548.4	  235.0	.
871728	  958.8	  548.0	  235.0	.
871730	  959.6	  548.4	  234.0	.
871732	  959.4	  547.8	  234.0	.
871734	  960.0	  547.2	  234.0	.
871736	  960.6	  547.2	  234.0	.
871738	  961.8	  546.4	  234.0	.
871740	  962.2	  545.6	  234.0	.
871742	  961.7	  546.1	  234.0	.
871744	  962.3	  546.5	  235.0	.
871746	  962.0	  546.4	  234.0	.
871748	  961.9	  548.0	  234.0	.
871750	  961.1	  549.8	  234.0	.
871752	  960.5	  548.9	  234.0	.
871754	  960.0	  548.0	  234.0	.
