MSG	787131 TRIAL 4 START
MSG	789932 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.41 deg.  -3.7,-14.3 pix.
MSG	790690 RECCFG P 500 2 1 
MSG	790690 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	790691 !MODE RECORD P 500 2 1
START	790692 	LEFT	SAMPLES	EVENTS
790814	  922.7	  535.5	  457.0	.
790816	  922.8	  534.4	  457.0	.
790818	  922.7	  535.6	  454.0	.
MSG	790820 DSP: FIXATION
790820	  923.4	  536.0	  454.0	.
790822	  922.9	  536.2	  455.0	.
790824	  922.9	  536.2	  454.0	.
790826	  922.8	  536.3	  455.0	.
790828	  924.1	  535.7	  453.0	.
790830	  925.4	  535.6	  452.0	.
790832	  925.5	  535.7	  452.0	.
790834	  926.1	  535.5	  452.0	.
790836	  926.2	  536.4	  451.0	.
790838	  926.2	  537.4	  451.0	.
790840	  925.6	  536.8	  452.0	.
790842	  925.9	  536.6	  452.0	.
790844	  925.6	  536.7	  452.0	.
790846	  926.3	  536.0	  451.0	.
790848	  926.0	  536.6	  450.0	.
790850	  925.6	  536.9	  450.0	.
790852	  926.0	  537.0	  450.0	.
790854	  926.3	  537.7	  449.0	.
790856	  928.5	  536.5	  449.0	.
790858	  928.5	  536.6	  449.0	.
790860	  928.3	  536.7	  448.0	.
790862	  928.0	  537.2	  448.0	.
790864	  929.2	  537.0	  446.0	.
790866	  928.3	  537.0	  446.0	.
790868	  928.1	  536.9	  446.0	.
790870	  928.0	  536.6	  446.0	.
790872	  928.0	  534.4	  445.0	.
790874	  927.6	  533.6	  445.0	.
790876	  928.8	  533.0	  444.0	.
790878	  929.1	  533.7	  443.0	.
790880	  929.3	  534.4	  443.0	.
790882	  929.3	  534.5	  443.0	.
790884	  929.6	  535.5	  443.0	.
790886	  929.6	  535.5	  443.0	.
790888	  929.2	  535.6	  443.0	.
790890	  928.6	  535.7	  443.0	.
790892	  927.6	  535.7	  442.0	.
790894	  927.3	  535.6	  442.0	.
790896	  927.3	  536.0	  442.0	.
790898	  926.3	  536.6	  440.0	.
790900	  925.5	  536.7	  440.0	.
790902	  925.8	  536.8	  442.0	.
790904	  925.8	  537.9	  442.0	.
790906	  926.0	  539.2	  441.0	.
790908	  926.4	  540.2	  441.0	.
790910	  926.5	  540.5	  438.0	.
790912	  926.6	  540.1	  437.0	.
790914	  927.3	  539.7	  437.0	.
790916	  926.8	  539.6	  436.0	.
790918	  926.2	  539.7	  436.0	.
790920	  926.8	  539.6	  436.0	.
790922	  926.9	  539.3	  436.0	.
790924	  927.1	  538.9	  435.0	.
790926	  927.3	  540.0	  435.0	.
790928	  927.5	  541.0	  435.0	.
790930	  927.0	  540.3	  435.0	.
790932	  926.7	  539.4	  434.0	.
790934	  926.9	  540.1	  434.0	.
790936	  926.9	  540.6	  433.0	.
790938	  927.5	  541.0	  434.0	.
790940	  927.3	  540.8	  433.0	.
790942	  927.1	  540.9	  433.0	.
790944	  927.6	  540.7	  432.0	.
790946	  928.0	  540.5	  432.0	.
790948	  928.5	  540.0	  431.0	.
790950	  928.7	  539.4	  431.0	.
790952	  928.9	  538.8	  431.0	.
790954	  929.4	  538.3	  431.0	.
790956	  929.5	  538.0	  430.0	.
790958	  929.1	  537.9	  430.0	.
790960	  929.6	  536.2	  427.0	.
790962	  929.7	  535.4	  426.0	.
790964	  929.8	  535.3	  426.0	.
790966	  929.9	  535.4	  426.0	.
790968	  930.7	  535.2	  427.0	.
790970	  930.4	  535.4	  427.0	.
790972	  931.1	  534.9	  426.0	.
790974	  931.9	  534.5	  425.0	.
790976	  933.7	  534.6	  424.0	.
790978	  933.8	  534.9	  424.0	.
EFIX L   790700	790978	280	  924.6	  534.3	    451
SSACC L  790980
790980	  940.3	  536.9	  424.0	.
790982	  942.2	  538.2	  424.0	.
790984	  949.2	  537.3	  424.0	.
790986	  955.6	  536.7	  424.0	.
ESACC L  790980	790986	8	  940.3	  536.9	  949.2	  537.3	   0.23	     50
SFIX L   790988
790988	  956.3	  537.6	  424.0	.
790990	  957.0	  538.0	  423.0	.
790992	  957.5	  537.6	  422.0	.
790994	  957.1	  537.5	  422.0	.
790996	  956.5	  537.5	  423.0	.
790998	  957.5	  537.7	  423.0	.
791000	  958.3	  537.9	  423.0	.
791002	  958.7	  538.1	  423.0	.
791004	  958.6	  538.3	  422.0	.
791006	  957.2	  539.7	  422.0	.
791008	  957.1	  541.4	  421.0	.
791010	  957.8	  543.0	  420.0	.
791012	  957.8	  543.3	  420.0	.
791014	  957.8	  543.6	  420.0	.
791016	  958.3	  543.9	  420.0	.
791018	  958.1	  544.4	  420.0	.
791020	  958.5	  545.1	  417.0	.
791022	  958.4	  544.5	  417.0	.
791024	  958.4	  546.2	  415.0	.
791026	  958.5	  546.3	  415.0	.
791028	  958.4	  545.4	  415.0	.
791030	  959.0	  545.7	  415.0	.
791032	  959.4	  545.4	  415.0	.
791034	  960.5	  546.0	  415.0	.
791036	  960.1	  546.3	  415.0	.
791038	  960.8	  546.6	  414.0	.
791040	  960.4	  549.0	  413.0	.
791042	  961.3	  549.6	  409.0	.
791044	  961.9	  549.2	  409.0	.
791046	  961.8	  549.7	  408.0	.
791048	  962.2	  549.9	  408.0	.
791050	  962.3	  550.9	  408.0	.
791052	  962.1	  550.8	  408.0	.
791054	  962.5	  552.0	  408.0	.
791056	  962.5	  553.2	  407.0	.
791058	  962.7	  553.0	  406.0	.
791060	  962.5	  552.8	  405.0	.
791062	  962.5	  552.2	  404.0	.
791064	  963.0	  552.0	  404.0	.
791066	  963.8	  553.5	  404.0	.
791068	  964.2	  554.0	  401.0	.
791070	  963.8	  554.2	  400.0	.
791072	  963.2	  553.0	  399.0	.
791074	  964.1	  551.6	  398.0	.
791076	  964.9	  550.7	  398.0	.
791078	  964.8	  551.0	  399.0	.
791080	  964.6	  551.4	  399.0	.
791082	  964.2	  552.1	  396.0	.
791084	  963.8	  552.7	  393.0	.
791086	  963.2	  552.8	  393.0	.
791088	  962.9	  552.5	  393.0	.
791090	  962.6	  551.6	  393.0	.
791092	  962.7	  550.7	  393.0	.
791094	  962.9	  551.2	  392.0	.
791096	  963.2	  551.7	  391.0	.
791098	  962.7	  550.3	  391.0	.
791100	  962.2	  548.9	  390.0	.
791102	  962.2	  548.5	  385.0	.
791104	  962.6	  548.2	  384.0	.
791106	  963.0	  547.9	  384.0	.
791108	  962.2	  547.7	  384.0	.
791110	  962.4	  547.2	  381.0	.
791112	  962.8	  547.3	  380.0	.
791114	  964.1	  547.2	  378.0	.
791116	  963.6	  547.1	  376.0	.
791118	  964.6	  547.5	  375.0	.
791120	  965.6	  547.1	  375.0	.
791122	  965.6	  547.5	  371.0	.
791124	  965.6	  547.1	  370.0	.
791126	  965.7	  547.9	  369.0	.
791128	  965.3	  547.4	  368.0	.
791130	  965.5	  546.6	  366.0	.
791132	  965.6	  544.4	  364.0	.
791134	  965.7	  544.4	  364.0	.
791136	  966.0	  544.7	  364.0	.
791138	  965.8	  545.2	  364.0	.
791140	  965.7	  545.2	  362.0	.
791142	  962.0	  545.9	  357.0	.
791144	  961.9	  546.1	  356.0	.
791146	  961.7	  546.3	  356.0	.
791148	  961.7	  546.4	  356.0	.
791150	  961.1	  546.2	  355.0	.
791152	  961.6	  546.9	  353.0	.
791154	  960.7	  548.0	  352.0	.
791156	  961.7	  548.6	  352.0	.
791158	  961.5	  549.5	  350.0	.
791160	  961.3	  549.9	  349.0	.
791162	  961.0	  549.6	  349.0	.
791164	  961.0	  549.2	  348.0	.
791166	  961.0	  550.0	  347.0	.
791168	  961.3	  550.7	  346.0	.
791170	  961.0	  552.6	  346.0	.
791172	  961.2	  552.6	  344.0	.
791174	  961.2	  552.3	  341.0	.
791176	  961.7	  551.8	  341.0	.
791178	  961.9	  552.4	  341.0	.
791180	  962.2	  552.9	  337.0	.
791182	  962.2	  553.3	  337.0	.
791184	  962.4	  553.7	  335.0	.
791186	  963.0	  553.1	  334.0	.
791188	  963.7	  552.5	  334.0	.
791190	  964.0	  551.6	  334.0	.
791192	  964.1	  550.7	  334.0	.
791194	  964.2	  550.3	  334.0	.
791196	  965.7	  549.8	  331.0	.
791198	  966.1	  550.1	  330.0	.
791200	  966.1	  549.9	  329.0	.
791202	  966.2	  549.7	  328.0	.
791204	  965.4	  549.1	  326.0	.
791206	  966.4	  545.9	  326.0	.
791208	  967.1	  547.0	  321.0	.
791210	  967.3	  546.7	  320.0	.
791212	  967.6	  546.8	  319.0	.
791214	  968.2	  546.0	  318.0	.
791216	  968.2	  545.4	  317.0	.
791218	  968.0	  545.4	  316.0	.
791220	  968.3	  546.1	  315.0	.
791222	  968.6	  546.2	  315.0	.
791224	  969.4	  546.2	  313.0	.
791226	  970.5	  546.0	  312.0	.
791228	  970.3	  544.9	  306.0	.
791230	  970.3	  543.6	  305.0	.
791232	  970.2	  542.3	  304.0	.
791234	  970.3	  541.8	  304.0	.
791236	  970.3	  541.8	  303.0	.
791238	  971.2	  542.0	  302.0	.
791240	  971.3	  541.8	  301.0	.
791242	  971.4	  541.6	  301.0	.
791244	  972.8	  541.8	  299.0	.
791246	  972.9	  542.0	  299.0	.
791248	  972.9	  542.0	  297.0	.
791250	  972.9	  541.7	  295.0	.
791252	  973.2	  544.6	  293.0	.
791254	  973.3	  544.9	  292.0	.
791256	  973.3	  545.1	  292.0	.
791258	  974.0	  547.8	  291.0	.
791260	  973.6	  548.8	  291.0	.
791262	  974.0	  549.2	  290.0	.
791264	  974.5	  549.6	  288.0	.
791266	  974.6	  551.0	  285.0	.
791268	  974.8	  552.4	  285.0	.
791270	  977.1	  553.7	  283.0	.
791272	  977.1	  552.6	  283.0	.
791274	  977.2	  553.3	  282.0	.
791276	  977.1	  554.0	  282.0	.
791278	  977.7	  554.5	  282.0	.
791280	  978.2	  553.9	  280.0	.
791282	  978.0	  554.7	  278.0	.
791284	  978.8	  553.8	  278.0	.
791286	  978.6	  553.0	  279.0	.
791288	  978.3	  552.1	  278.0	.
791290	  977.8	  551.9	  278.0	.
791292	  977.3	  553.3	  277.0	.
791294	  977.3	  554.7	  276.0	.
791296	  977.4	  555.7	  276.0	.
791298	  977.4	  555.2	  274.0	.
791300	  977.0	  554.7	  273.0	.
791302	  977.0	  554.2	  271.0	.
791304	  976.0	  554.1	  270.0	.
791306	  975.0	  554.2	  269.0	.
791308	  974.5	  554.2	  268.0	.
791310	  974.7	  554.1	  268.0	.
791312	  974.9	  555.1	  268.0	.
791314	  974.7	  554.1	  267.0	.
791316	  975.4	  552.9	  267.0	.
791318	  975.5	  553.4	  266.0	.
791320	  975.7	  552.7	  265.0	.
791322	  975.9	  552.0	  264.0	.
791324	  976.1	  550.1	  263.0	.
791326	  976.4	  550.6	  262.0	.
791328	  976.7	  550.9	  262.0	.
791330	  976.4	  552.7	  262.0	.
791332	  976.0	  551.8	  262.0	.
791334	  975.6	  551.8	  262.0	.
791336	  975.8	  552.0	  262.0	.
791338	  975.9	  552.3	  262.0	.
791340	  978.7	  552.0	  261.0	.
791342	  978.4	  552.1	  260.0	.
791344	  978.2	  552.1	  260.0	.
791346	  978.9	  551.9	  259.0	.
791348	  978.3	  551.3	  259.0	.
791350	  977.5	  550.8	  257.0	.
791352	  975.4	  549.7	  257.0	.
791354	  976.1	  550.1	  257.0	.
791356	  976.5	  549.6	  257.0	.
791358	  976.6	  549.2	  256.0	.
791360	  976.7	  548.9	  255.0	.
791362	  976.3	  549.2	  255.0	.
791364	  975.9	  549.2	  255.0	.
791366	  975.9	  549.2	  255.0	.
791368	  976.1	  549.3	  254.0	.
791370	  976.6	  549.3	  253.0	.
791372	  976.9	  549.1	  251.0	.
791374	  977.1	  549.0	  251.0	.
791376	  975.6	  549.3	  251.0	.
791378	  975.7	  548.5	  251.0	.
791380	  974.9	  547.9	  251.0	.
791382	  974.8	  548.1	  250.0	.
791384	  975.1	  548.3	  250.0	.
791386	  975.3	  548.3	  250.0	.
791388	  974.7	  548.5	  251.0	.
791390	  974.2	  549.9	  251.0	.
791392	  974.7	  551.3	  251.0	.
791394	  974.6	  551.1	  249.0	.
791396	  974.7	  552.1	  249.0	.
791398	  974.7	  552.1	  249.0	.
791400	  975.0	  552.2	  248.0	.
791402	  974.5	  552.3	  248.0	.
791404	  974.4	  551.7	  248.0	.
791406	  974.6	  552.1	  247.0	.
791408	  974.9	  552.6	  246.0	.
791410	  975.0	  552.3	  245.0	.
791412	  975.2	  552.3	  245.0	.
791414	  975.2	  552.3	  243.0	.
791416	  975.3	  552.4	  243.0	.
791418	  975.3	  552.4	  244.0	.
791420	  976.0	  552.4	  244.0	.
791422	  975.9	  552.5	  244.0	.
791424	  976.4	  552.6	  244.0	.
791426	  976.8	  552.8	  244.0	.
791428	  977.2	  552.8	  244.0	.
791430	  977.4	  552.9	  244.0	.
791432	  977.5	  552.4	  244.0	.
791434	  977.6	  552.4	  244.0	.
791436	  977.8	  552.4	  244.0	.
791438	  977.1	  552.7	  244.0	.
791440	  977.6	  552.9	  243.0	.
791442	  977.9	  552.1	  243.0	.
791444	  977.5	  552.1	  243.0	.
791446	  977.5	  552.4	  243.0	.
791448	  977.5	  552.3	  243.0	.
791450	  977.3	  553.2	  243.0	.
791452	  977.3	  552.2	  243.0	.
791454	  977.3	  551.1	  242.0	.
791456	  977.4	  549.8	  242.0	.
791458	  977.6	  549.8	  242.0	.
791460	  979.1	  549.3	  241.0	.
791462	  979.7	  549.7	  240.0	.
791464	  980.2	  549.6	  240.0	.
791466	  980.4	  549.4	  239.0	.
791468	  980.3	  550.1	  239.0	.
791470	  980.2	  549.8	  239.0	.
791472	  980.6	  550.0	  239.0	.
791474	  981.2	  549.8	  240.0	.
791476	  981.3	  550.4	  240.0	.
791478	  980.7	  550.2	  241.0	.
791480	  980.5	  550.3	  241.0	.
791482	  980.7	  550.3	  239.0	.
791484	  980.4	  550.1	  239.0	.
791486	  980.3	  550.5	  239.0	.
791488	  979.6	  550.3	  239.0	.
791490	  979.7	  551.1	  239.0	.
791492	  979.6	  551.6	  239.0	.
791494	  979.2	  552.1	  239.0	.
791496	  979.9	  551.5	  238.0	.
791498	  980.7	  550.8	  239.0	.
791500	  981.2	  551.2	  239.0	.
791502	  981.3	  550.3	  241.0	.
791504	  981.4	  551.3	  241.0	.
791506	  980.7	  551.0	  240.0	.
791508	  980.7	  552.0	  240.0	.
791510	  980.6	  551.7	  240.0	.
791512	  980.4	  552.1	  240.0	.
791514	  980.4	  551.8	  239.0	.
791516	  980.3	  551.7	  239.0	.
791518	  980.7	  550.8	  238.0	.
791520	  980.8	  551.3	  238.0	.
791522	  980.9	  551.2	  237.0	.
791524	  980.9	  552.0	  237.0	.
791526	  982.0	  551.2	  237.0	.
791528	  981.3	  550.7	  237.0	.
791530	  980.8	  550.3	  238.0	.
791532	  980.8	  549.8	  239.0	.
791534	  980.9	  548.5	  239.0	.
791536	  981.2	  547.4	  239.0	.
791538	  981.2	  547.4	  239.0	.
791540	  981.1	  547.6	  239.0	.
791542	  980.8	  548.0	  239.0	.
791544	  981.0	  548.4	  239.0	.
791546	  981.3	  548.7	  238.0	.
791548	  981.0	  549.2	  238.0	.
791550	  981.3	  549.2	  238.0	.
791552	  981.6	  549.4	  238.0	.
791554	  982.0	  549.0	  238.0	.
791556	  982.2	  548.9	  238.0	.
791558	  982.1	  548.6	  238.0	.
791560	  982.1	  548.7	  238.0	.
791562	  981.8	  548.6	  239.0	.
791564	  982.0	  548.8	  239.0	.
791566	  982.2	  549.2	  238.0	.
791568	  982.2	  550.0	  238.0	.
791570	  982.2	  549.2	  238.0	.
791572	  982.8	  550.2	  238.0	.
791574	  982.3	  550.5	  238.0	.
791576	  982.3	  550.9	  238.0	.
791578	  982.1	  549.7	  238.0	.
791580	  981.9	  548.9	  239.0	.
791582	  982.6	  548.3	  239.0	.
791584	  982.4	  548.7	  239.0	.
791586	  982.2	  548.7	  239.0	.
791588	  981.1	  548.8	  240.0	.
791590	  981.1	  548.8	  240.0	.
791592	  981.7	  549.2	  239.0	.
791594	  982.4	  548.7	  239.0	.
791596	  983.7	  550.1	  239.0	.
791598	  985.0	  551.2	  239.0	.
791600	  984.7	  551.5	  239.0	.
791602	  984.5	  551.4	  242.0	.
791604	  983.7	  551.6	  242.0	.
791606	  983.9	  551.6	  241.0	.
791608	  983.2	  552.0	  241.0	.
791610	  982.4	  552.0	  240.0	.
791612	  983.0	  552.0	  241.0	.
791614	  983.2	  552.4	  240.0	.
791616	  983.5	  553.1	  240.0	.
791618	  983.5	  553.2	  241.0	.
791620	  982.5	  553.7	  240.0	.
791622	  982.4	  553.6	  240.0	.
791624	  982.9	  553.7	  239.0	.
791626	  983.1	  554.5	  239.0	.
791628	  983.3	  555.5	  240.0	.
791630	  983.6	  554.8	  240.0	.
791632	  983.6	  555.0	  240.0	.
791634	  983.6	  555.2	  240.0	.
791636	  983.5	  555.2	  239.0	.
791638	  983.3	  555.0	  239.0	.
791640	  983.1	  555.8	  239.0	.
791642	  982.9	  555.9	  239.0	.
791644	  982.7	  555.9	  239.0	.
791646	  982.6	  555.7	  239.0	.
791648	  982.5	  555.8	  239.0	.
791650	  982.3	  555.6	  239.0	.
791652	  982.1	  554.6	  239.0	.
791654	  982.1	  554.6	  240.0	.
791656	  982.2	  554.8	  241.0	.
791658	  982.4	  555.1	  241.0	.
791660	  982.5	  555.2	  241.0	.
791662	  982.5	  555.2	  241.0	.
791664	  982.5	  555.5	  241.0	.
791666	  982.4	  555.7	  241.0	.
791668	  982.5	  556.2	  241.0	.
791670	  982.6	  556.1	  241.0	.
791672	  982.8	  556.3	  241.0	.
791674	  982.3	  556.6	  241.0	.
791676	  981.8	  557.2	  241.0	.
791678	  982.3	  557.1	  241.0	.
791680	  982.8	  556.9	  241.0	.
791682	  982.9	  556.6	  241.0	.
791684	  983.0	  556.0	  241.0	.
791686	  984.8	  555.7	  241.0	.
791688	  984.5	  556.1	  242.0	.
791690	  985.2	  556.2	  242.0	.
791692	  984.6	  556.5	  242.0	.
791694	  985.0	  556.4	  242.0	.
791696	  983.7	  556.7	  243.0	.
791698	  983.1	  556.3	  243.0	.
791700	  982.9	  556.0	  243.0	.
791702	  983.0	  555.8	  243.0	.
791704	  983.0	  555.7	  243.0	.
791706	  983.0	  555.1	  242.0	.
791708	  983.1	  555.2	  242.0	.
791710	  983.5	  555.1	  243.0	.
791712	  983.9	  554.7	  243.0	.
791714	  983.8	  555.3	  243.0	.
791716	  984.3	  556.0	  244.0	.
791718	  984.7	  556.1	  245.0	.
791720	  984.8	  556.2	  245.0	.
791722	  984.7	  555.6	  245.0	.
791724	  984.4	  555.4	  244.0	.
791726	  984.6	  555.2	  244.0	.
791728	  984.3	  555.1	  244.0	.
791730	  984.9	  555.0	  243.0	.
791732	  984.1	  555.2	  243.0	.
791734	  983.4	  556.7	  243.0	.
791736	  983.5	  558.0	  243.0	.
791738	  983.5	  557.5	  244.0	.
791740	  983.6	  557.6	  244.0	.
791742	  983.8	  557.3	  244.0	.
791744	  984.9	  556.8	  244.0	.
791746	  984.4	  556.3	  244.0	.
791748	  984.4	  556.6	  245.0	.
791750	  984.7	  557.0	  245.0	.
791752	  983.6	  557.2	  246.0	.
791754	  983.7	  557.3	  246.0	.
791756	  983.9	  558.0	  246.0	.
791758	  983.8	  557.7	  246.0	.
791760	  983.8	  557.4	  245.0	.
791762	  983.0	  557.4	  245.0	.
791764	  982.9	  557.2	  245.0	.
791766	  982.9	  556.4	  247.0	.
791768	  983.0	  557.2	  247.0	.
791770	  982.9	  557.2	  247.0	.
791772	  983.6	  557.5	  247.0	.
791774	  984.3	  557.8	  248.0	.
791776	  983.4	  557.8	  248.0	.
791778	  982.5	  557.9	  248.0	.
791780	  983.4	  557.9	  248.0	.
791782	  984.3	  557.7	  248.0	.
791784	  984.9	  557.9	  248.0	.
791786	  985.4	  557.1	  249.0	.
791788	  985.5	  556.5	  249.0	.
791790	  985.4	  556.5	  249.0	.
791792	  985.4	  556.5	  249.0	.
791794	  984.2	  556.2	  250.0	.
791796	  984.1	  555.8	  250.0	.
791798	  984.1	  555.0	  250.0	.
791800	  984.0	  554.3	  251.0	.
791802	  983.0	  554.0	  253.0	.
791804	  982.0	  553.7	  253.0	.
791806	  982.9	  552.0	  251.0	.
791808	  983.9	  552.1	  250.0	.
791810	  984.1	  552.4	  250.0	.
791812	  983.9	  552.3	  251.0	.
791814	  984.4	  552.9	  251.0	.
791816	  984.6	  553.0	  251.0	.
791818	  984.7	  552.8	  250.0	.
791820	  984.1	  553.0	  250.0	.
791822	  983.4	  553.1	  251.0	.
791824	  984.1	  553.3	  251.0	.
791826	  983.6	  552.9	  251.0	.
791828	  984.1	  553.0	  251.0	.
791830	  984.5	  552.6	  252.0	.
791832	  984.9	  552.7	  252.0	.
791834	  984.6	  552.8	  252.0	.
791836	  984.4	  552.6	  252.0	.
791838	  984.5	  552.7	  252.0	.
791840	  984.7	  552.8	  252.0	.
791842	  984.7	  553.2	  252.0	.
791844	  985.0	  554.7	  253.0	.
791846	  985.2	  555.3	  253.0	.
791848	  983.8	  556.0	  254.0	.
791850	  982.4	  557.0	  254.0	.
791852	  983.3	  557.5	  255.0	.
791854	  984.2	  558.3	  255.0	.
791856	  984.5	  558.2	  255.0	.
791858	  984.3	  558.2	  255.0	.
791860	  984.0	  558.1	  255.0	.
791862	  984.2	  558.2	  255.0	.
791864	  984.4	  558.9	  256.0	.
791866	  984.9	  559.7	  257.0	.
791868	  984.8	  560.9	  257.0	.
791870	  985.4	  562.0	  257.0	.
791872	  985.2	  561.7	  257.0	.
791874	  985.1	  562.0	  256.0	.
791876	  985.7	  561.4	  256.0	.
791878	  984.5	  561.2	  257.0	.
791880	  983.4	  560.9	  258.0	.
791882	  983.3	  560.9	  258.0	.
791884	  983.3	  560.2	  260.0	.
791886	  982.9	  559.5	  261.0	.
791888	  982.6	  560.5	  261.0	.
791890	  982.5	  560.1	  261.0	.
791892	  982.5	  559.8	  260.0	.
791894	  982.4	  559.7	  260.0	.
791896	  982.4	  559.7	  260.0	.
791898	  982.2	  558.9	  260.0	.
791900	  982.1	  558.9	  260.0	.
791902	  981.9	  558.9	  261.0	.
791904	  981.8	  559.3	  261.0	.
791906	  982.2	  559.6	  261.0	.
791908	  981.5	  558.8	  261.0	.
791910	  981.2	  558.0	  261.0	.
791912	  981.2	  558.0	  261.0	.
791914	  981.1	  556.4	  261.0	.
791916	  981.3	  556.0	  261.0	.
791918	  981.3	  556.1	  261.0	.
791920	  981.4	  556.2	  261.0	.
791922	  982.0	  556.1	  261.0	.
791924	  982.1	  556.6	  261.0	.
791926	  982.1	  557.0	  261.0	.
791928	  982.0	  556.4	  261.0	.
791930	  982.3	  556.7	  261.0	.
791932	  981.1	  556.7	  261.0	.
791934	  981.0	  557.0	  261.0	.
791936	  981.0	  557.0	  261.0	.
791938	  980.2	  557.0	  262.0	.
791940	  979.4	  556.8	  263.0	.
791942	  979.4	  556.8	  263.0	.
791944	  979.7	  555.7	  263.0	.
791946	  979.8	  555.3	  263.0	.
791948	  979.7	  555.4	  263.0	.
791950	  979.7	  555.4	  263.0	.
791952	  979.8	  556.2	  263.0	.
791954	  980.6	  556.2	  263.0	.
791956	  980.2	  556.1	  264.0	.
791958	  980.7	  556.6	  264.0	.
791960	  979.6	  556.2	  264.0	.
791962	  979.1	  556.3	  263.0	.
791964	  979.1	  556.3	  263.0	.
791966	  979.0	  556.9	  263.0	.
791968	  979.0	  556.8	  264.0	.
791970	  978.9	  557.9	  266.0	.
791972	  978.5	  559.1	  266.0	.
791974	  977.7	  558.9	  266.0	.
791976	  978.2	  558.6	  266.0	.
791978	  978.3	  559.7	  266.0	.
791980	  978.4	  559.9	  266.0	.
791982	  978.3	  559.7	  268.0	.
791984	  977.8	  560.7	  268.0	.
791986	  976.9	  560.7	  267.0	.
791988	  976.4	  560.5	  268.0	.
791990	  975.5	  559.2	  268.0	.
791992	  975.8	  559.4	  268.0	.
791994	  974.4	  558.4	  269.0	.
791996	  973.2	  557.3	  270.0	.
791998	  973.2	  559.3	  272.0	.
792000	  973.3	  560.1	  271.0	.
792002	  972.6	  561.0	  271.0	.
792004	  972.4	  560.6	  270.0	.
792006	  972.2	  560.2	  269.0	.
792008	  972.5	  561.5	  269.0	.
792010	  972.5	  561.6	  269.0	.
792012	  972.7	  561.2	  269.0	.
792014	  972.8	  562.3	  269.0	.
792016	  972.9	  562.8	  269.0	.
792018	  972.9	  562.9	  269.0	.
792020	  973.4	  563.0	  269.0	.
792022	  973.6	  561.9	  270.0	.
792024	  974.0	  562.7	  271.0	.
792026	  973.8	  563.5	  271.0	.
792028	  973.8	  563.7	  271.0	.
