790692,1,0,916.3,525.4,471.0
790694,1,0,916.4,525.5,471.0
790696,1,0,916.6,524.7,470.0
790698,1,0,916.8,523.9,470.0
790700,1,0,917.4,523.1,471.0
790702,1,0,916.9,523.1,471.0
790704,1,0,917.1,523.5,472.0
790706,1,0,916.3,524.1,472.0
790708,1,0,916.4,524.1,471.0
790710,1,0,916.5,524.1,471.0
790712,1,0,917.6,524.3,469.0
790714,1,0,917.5,524.7,469.0
790716,1,0,918.3,524.5,469.0
790718,1,0,918.7,525.0,469.0
790720,1,0,919.1,524.9,469.0
790722,1,0,919.2,524.6,468.0
790724,1,0,919.1,524.3,468.0
790726,1,0,919.0,524.2,468.0
790728,1,0,920.4,523.7,467.0
790730,1,0,921.8,523.7,467.0
790732,1,0,921.3,524.0,467.0
790734,1,0,921.3,525.1,467.0
790736,1,0,921.6,525.6,467.0
790738,1,0,920.6,526.2,467.0
790740,1,0,920.9,526.2,467.0
790742,1,0,921.2,526.1,467.0
790744,1,0,920.6,526.2,466.0
790746,1,0,920.8,526.2,467.0
790748,1,0,920.9,526.4,467.0
790750,1,0,920.9,527.5,469.0
790752,1,0,921.0,528.7,467.0
790754,1,0,921.2,529.9,467.0
790756,1,0,919.9,531.2,467.0
790758,1,0,919.6,532.4,467.0
790760,1,0,919.8,533.7,467.0
790762,1,0,920.1,534.2,467.0
790764,1,0,920.2,534.3,466.0
790766,1,0,921.1,534.3,465.0
790768,1,0,921.3,535.1,464.0
790770,1,0,921.5,535.4,464.0
790772,1,0,921.4,535.3,462.0
790774,1,0,921.3,535.3,462.0
790776,1,0,922.0,535.1,462.0
790778,1,0,922.7,535.1,462.0
790780,1,0,922.9,536.4,462.0
790782,1,0,922.7,537.0,463.0
790784,1,0,922.7,537.5,464.0
790786,1,0,922.8,537.2,464.0
790788,1,0,922.8,536.9,464.0
790790,1,0,922.6,537.7,464.0
790792,1,0,923.6,537.7,464.0
790794,1,0,923.7,538.0,464.0
790796,1,0,923.3,537.3,463.0
790798,1,0,923.1,536.7,462.0
790800,1,0,923.3,536.7,461.0
790802,1,0,923.0,536.9,461.0
790804,1,0,923.0,537.1,461.0
790806,1,0,922.8,536.2,461.0
790808,1,0,922.8,536.6,459.0
790810,1,0,922.6,535.9,458.0
790812,1,0,923.1,535.0,457.0
790814,1,0,922.7,535.5,457.0
790816,1,0,922.8,534.4,457.0
790818,1,0,922.7,535.6,454.0
790820,1,1,923.4,536.0,454.0
790822,1,1,922.9,536.2,455.0
790824,1,1,922.9,536.2,454.0
790826,1,1,922.8,536.3,455.0
790828,1,1,924.1,535.7,453.0
790830,1,1,925.4,535.6,452.0
790832,1,1,925.5,535.7,452.0
790834,1,1,926.1,535.5,452.0
790836,1,1,926.2,536.4,451.0
790838,1,1,926.2,537.4,451.0
790840,1,1,925.6,536.8,452.0
790842,1,1,925.9,536.6,452.0
790844,1,1,925.6,536.7,452.0
790846,1,1,926.3,536.0,451.0
790848,1,1,926.0,536.6,450.0
790850,1,1,925.6,536.9,450.0
790852,1,1,926.0,537.0,450.0
790854,1,1,926.3,537.7,449.0
790856,1,1,928.5,536.5,449.0
790858,1,1,928.5,536.6,449.0
790860,1,1,928.3,536.7,448.0
790862,1,1,928.0,537.2,448.0
790864,1,1,929.2,537.0,446.0
790866,1,1,928.3,537.0,446.0
790868,1,1,928.1,536.9,446.0
790870,1,1,928.0,536.6,446.0
790872,1,1,928.0,534.4,445.0
790874,1,1,927.6,533.6,445.0
790876,1,1,928.8,533.0,444.0
790878,1,1,929.1,533.7,443.0
790880,1,1,929.3,534.4,443.0
790882,1,1,929.3,534.5,443.0
790884,1,1,929.6,535.5,443.0
790886,1,1,929.6,535.5,443.0
790888,1,1,929.2,535.6,443.0
790890,1,1,928.6,535.7,443.0
790892,1,1,927.6,535.7,442.0
790894,1,1,927.3,535.6,442.0
790896,1,1,927.3,536.0,442.0
790898,1,1,926.3,536.6,440.0
790900,1,1,925.5,536.7,440.0
790902,1,1,925.8,536.8,442.0
790904,1,1,925.8,537.9,442.0
790906,1,1,926.0,539.2,441.0
790908,1,1,926.4,540.2,441.0
790910,1,1,926.5,540.5,438.0
790912,1,1,926.6,540.1,437.0
790914,1,1,927.3,539.7,437.0
790916,1,1,926.8,539.6,436.0
790918,1,1,926.2,539.7,436.0
790920,1,1,926.8,539.6,436.0
790922,1,1,926.9,539.3,436.0
790924,1,1,927.1,538.9,435.0
790926,1,1,927.3,540.0,435.0
790928,1,1,927.5,541.0,435.0
790930,1,1,927.0,540.3,435.0
790932,1,1,926.7,539.4,434.0
790934,1,1,926.9,540.1,434.0
790936,1,1,926.9,540.6,433.0
790938,1,1,927.5,541.0,434.0
790940,1,1,927.3,540.8,433.0
790942,1,1,927.1,540.9,433.0
790944,1,1,927.6,540.7,432.0
790946,1,1,928.0,540.5,432.0
790948,1,1,928.5,540.0,431.0
790950,1,1,928.7,539.4,431.0
790952,1,1,928.9,538.8,431.0
790954,1,1,929.4,538.3,431.0
790956,1,1,929.5,538.0,430.0
790958,1,1,929.1,537.9,430.0
790960,1,1,929.6,536.2,427.0
790962,1,1,929.7,535.4,426.0
790964,1,1,929.8,535.3,426.0
790966,1,1,929.9,535.4,426.0
790968,1,1,930.7,535.2,427.0
790970,1,1,930.4,535.4,427.0
790972,1,1,931.1,534.9,426.0
790974,1,1,931.9,534.5,425.0
790976,1,1,933.7,534.6,424.0
790978,1,1,933.8,534.9,424.0
790980,1,1,940.3,536.9,424.0
790982,1,1,942.2,538.2,424.0
790984,1,1,949.2,537.3,424.0
790986,1,1,955.6,536.7,424.0
790988,1,1,956.3,537.6,424.0
790990,1,1,957.0,538.0,423.0
790992,1,1,957.5,537.6,422.0
790994,1,1,957.1,537.5,422.0
790996,1,1,956.5,537.5,423.0
790998,1,1,957.5,537.7,423.0
791000,1,1,958.3,537.9,423.0
791002,1,1,958.7,538.1,423.0
791004,1,1,958.6,538.3,422.0
791006,1,1,957.2,539.7,422.0
791008,1,1,957.1,541.4,421.0
791010,1,1,957.8,543.0,420.0
791012,1,1,957.8,543.3,420.0
791014,1,1,957.8,543.6,420.0
791016,1,1,958.3,543.9,420.0
791018,1,1,958.1,544.4,420.0
791020,1,1,958.5,545.1,417.0
791022,1,1,958.4,544.5,417.0
791024,1,1,958.4,546.2,415.0
791026,1,1,958.5,546.3,415.0
791028,1,1,958.4,545.4,415.0
791030,1,1,959.0,545.7,415.0
791032,1,1,959.4,545.4,415.0
791034,1,1,960.5,546.0,415.0
791036,1,1,960.1,546.3,415.0
791038,1,1,960.8,546.6,414.0
791040,1,1,960.4,549.0,413.0
791042,1,1,961.3,549.6,409.0
791044,1,1,961.9,549.2,409.0
791046,1,1,961.8,549.7,408.0
791048,1,1,962.2,549.9,408.0
791050,1,1,962.3,550.9,408.0
791052,1,1,962.1,550.8,408.0
791054,1,1,962.5,552.0,408.0
791056,1,1,962.5,553.2,407.0
791058,1,1,962.7,553.0,406.0
791060,1,1,962.5,552.8,405.0
791062,1,1,962.5,552.2,404.0
791064,1,1,963.0,552.0,404.0
791066,1,1,963.8,553.5,404.0
791068,1,1,964.2,554.0,401.0
791070,1,1,963.8,554.2,400.0
791072,1,1,963.2,553.0,399.0
791074,1,1,964.1,551.6,398.0
791076,1,1,964.9,550.7,398.0
791078,1,1,964.8,551.0,399.0
791080,1,1,964.6,551.4,399.0
791082,1,1,964.2,552.1,396.0
791084,1,1,963.8,552.7,393.0
791086,1,1,963.2,552.8,393.0
791088,1,1,962.9,552.5,393.0
791090,1,1,962.6,551.6,393.0
791092,1,1,962.7,550.7,393.0
791094,1,1,962.9,551.2,392.0
791096,1,1,963.2,551.7,391.0
791098,1,1,962.7,550.3,391.0
791100,1,1,962.2,548.9,390.0
791102,1,1,962.2,548.5,385.0
791104,1,1,962.6,548.2,384.0
791106,1,1,963.0,547.9,384.0
791108,1,1,962.2,547.7,384.0
791110,1,1,962.4,547.2,381.0
791112,1,1,962.8,547.3,380.0
791114,1,1,964.1,547.2,378.0
791116,1,1,963.6,547.1,376.0
791118,1,1,964.6,547.5,375.0
791120,1,1,965.6,547.1,375.0
791122,1,1,965.6,547.5,371.0
791124,1,1,965.6,547.1,370.0
791126,1,1,965.7,547.9,369.0
791128,1,1,965.3,547.4,368.0
791130,1,1,965.5,546.6,366.0
791132,1,1,965.6,544.4,364.0
791134,1,1,965.7,544.4,364.0
791136,1,1,966.0,544.7,364.0
791138,1,1,965.8,545.2,364.0
791140,1,1,965.7,545.2,362.0
791142,1,1,962.0,545.9,357.0
791144,1,1,961.9,546.1,356.0
791146,1,1,961.7,546.3,356.0
