MSG	884554 TRIAL 15 START
MSG	886386 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.43 deg.  -14.3,8.2 pix.
MSG	887145 RECCFG P 500 2 1 
MSG	887145 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	887146 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	887146 !MODE RECORD P 500 2 1
887430	  949.8	  535.6	  422.0	.
887432	  949.8	  536.1	  422.0	.
887434	  949.8	  536.7	  422.0	.
887436	  949.8	  537.1	  423.0	.
887438	  949.9	  537.8	  423.0	.
887440	  950.0	  538.0	  422.0	.
887442	  950.4	  538.1	  422.0	.
887444	  950.2	  538.2	  422.0	.
887446	  950.4	  538.4	  422.0	.
887448	  950.6	  538.4	  422.0	.
887450	  950.6	  539.3	  422.0	.
887452	  950.7	  539.7	  422.0	.
887454	  951.0	  539.9	  423.0	.
887456	  951.3	  539.4	  423.0	.
887458	  951.9	  538.9	  422.0	.
887460	  952.2	  538.8	  422.0	.
887462	  952.2	  538.9	  421.0	.
887464	  952.0	  536.9	  421.0	.
887466	  952.3	  536.5	  421.0	.
887468	  952.5	  536.1	  421.0	.
887470	  952.7	  536.2	  421.0	.
887472	  952.8	  535.7	  421.0	.
887474	  952.8	  536.7	  421.0	.
887476	  952.6	  536.6	  423.0	.
887478	  952.0	  536.6	  423.0	.
887480	  951.4	  537.4	  422.0	.
887482	  951.3	  537.5	  421.0	.
887484	  951.3	  537.7	  421.0	.
887486	  951.2	  538.1	  421.0	.
887488	  951.3	  537.8	  421.0	.
887490	  951.4	  538.7	  421.0	.
887492	  951.4	  538.7	  420.0	.
887494	  951.3	  538.8	  420.0	.
887496	  952.9	  538.7	  420.0	.
887498	  954.4	  538.7	  420.0	.
887500	  958.5	  536.2	  420.0	.
887502	  959.8	  535.3	  418.0	.
887504	  959.7	  534.6	  417.0	.
