836690,1,0,936.0,535.4,416.0
836692,1,0,936.0,535.1,416.0
836694,1,0,934.9,535.9,416.0
836696,1,0,933.8,536.9,416.0
836698,1,0,933.8,537.1,416.0
836700,1,0,933.7,537.1,416.0
836702,1,0,934.0,536.9,416.0
836704,1,0,932.8,536.4,417.0
836706,1,0,933.0,536.7,417.0
836708,1,0,933.1,537.1,417.0
836710,1,0,932.6,536.7,418.0
836712,1,0,933.0,536.3,419.0
836714,1,0,933.1,535.9,419.0
836716,1,0,933.0,535.6,419.0
836718,1,0,932.6,535.0,419.0
836720,1,0,932.9,536.1,418.0
836722,1,0,932.9,535.3,419.0
836724,1,0,932.7,534.6,419.0
836726,1,0,932.5,534.7,419.0
836728,1,0,932.1,533.9,419.0
836730,1,0,932.6,532.9,419.0
836732,1,0,932.3,533.7,421.0
836734,1,0,932.6,532.6,421.0
836736,1,0,932.3,531.5,421.0
836738,1,0,932.8,532.4,421.0
836740,1,0,933.1,532.7,420.0
836742,1,0,934.0,532.9,420.0
836744,1,0,934.3,532.9,420.0
836746,1,0,934.6,532.9,420.0
836748,1,0,934.0,531.4,420.0
836750,1,0,933.8,532.6,420.0
836752,1,0,933.8,533.1,420.0
836754,1,0,933.7,533.4,420.0
836756,1,0,933.4,532.8,420.0
836758,1,0,933.5,532.5,420.0
836760,1,0,933.5,532.3,420.0
836762,1,0,933.8,530.2,421.0
836764,1,0,934.1,529.4,423.0
836766,1,0,934.1,528.7,423.0
836768,1,0,934.0,527.8,423.0
836770,1,0,934.3,527.6,423.0
836772,1,0,934.5,527.5,423.0
836774,1,0,934.7,527.5,422.0
836776,1,0,934.7,528.8,422.0
836778,1,0,934.8,529.2,422.0
836780,1,0,934.5,529.6,421.0
836782,1,0,934.3,529.0,420.0
836784,1,0,933.3,528.5,420.0
836786,1,0,933.0,524.3,421.0
836788,1,0,933.0,524.3,421.0
836790,1,0,933.3,525.2,418.0
836792,1,0,933.4,526.1,418.0
836794,1,0,932.9,530.4,417.0
836796,1,0,932.0,530.5,418.0
836798,1,0,933.0,531.3,418.0
836800,1,0,932.5,528.9,418.0
836802,1,0,932.7,528.6,418.0
836804,1,0,932.7,528.1,419.0
836806,1,0,932.1,527.4,417.0
836808,1,0,931.9,526.5,418.0
836810,1,0,932.2,528.9,418.0
836812,1,0,932.0,529.8,418.0
836814,1,0,932.5,530.4,418.0
836816,1,0,932.8,530.8,418.0
836818,1,0,932.5,531.4,418.0
836820,1,1,933.0,530.5,417.0
836822,1,1,933.3,531.0,417.0
836824,1,1,933.3,530.1,416.0
836826,1,1,933.4,529.3,416.0
836828,1,1,933.6,529.3,416.0
836830,1,1,933.8,528.9,415.0
836832,1,1,933.9,528.4,416.0
836834,1,1,933.2,529.7,415.0
836836,1,1,933.2,530.7,415.0
836838,1,1,933.4,529.5,415.0
836840,1,1,933.3,531.0,415.0
836842,1,1,933.6,532.5,412.0
836844,1,1,933.7,532.7,409.0
836846,1,1,933.8,531.5,409.0
836848,1,1,933.5,530.2,414.0
836850,1,1,933.8,530.4,414.0
836852,1,1,933.9,529.5,414.0
836854,1,1,933.0,531.4,412.0
836856,1,1,933.0,530.6,412.0
836858,1,1,933.5,530.4,416.0
836860,1,1,933.8,530.2,416.0
836862,1,1,933.7,527.2,416.0
836864,1,1,933.7,526.2,416.0
836866,1,1,935.6,525.0,415.0
836868,1,1,935.7,524.6,415.0
836870,1,1,935.5,524.9,415.0
836872,1,1,935.9,523.4,415.0
836874,1,1,936.5,524.3,415.0
836876,1,1,936.2,523.9,415.0
836878,1,1,935.9,523.6,416.0
836880,1,1,935.5,521.8,416.0
836882,1,1,935.6,521.6,416.0
836884,1,1,934.3,521.2,414.0
836886,1,1,934.6,520.6,413.0
836888,1,1,934.9,520.5,413.0
836890,1,1,934.5,522.1,412.0
836892,1,1,933.9,520.1,412.0
836894,1,1,933.5,518.3,412.0
836896,1,1,933.3,518.3,412.0
836898,1,1,931.7,517.6,412.0
836900,1,1,930.3,516.7,412.0
836902,1,1,929.7,516.5,411.0
836904,1,1,929.1,516.2,413.0
836906,1,1,928.5,515.5,414.0
836908,1,1,930.4,514.4,418.0
836910,1,1,929.3,492.7,420.0
836912,1,1,929.6,492.8,422.0
836914,1,1,930.3,492.8,423.0
836916,1,1,930.1,497.1,422.0
836918,1,1,930.5,504.9,422.0
836920,1,1,930.9,523.8,411.0
836922,1,1,934.6,541.4,401.0
836924,1,1,936.8,557.2,389.0
836926,1,1,940.0,595.0,362.0
836928,1,1,941.9,614.3,348.0
836930,1,1,945.8,644.9,326.0
836932,1,1,950.8,681.9,297.0
836934,1,1,951.9,692.0,284.0
836938,1,1,952.3,697.0,278.0
836942,1,1,952.7,702.1,272.0
837030,1,1,934.9,767.6,184.0
837034,1,1,930.6,758.3,192.0
837036,1,1,933.6,747.8,200.0
837038,1,1,932.5,727.9,216.0
837040,1,1,932.3,724.6,221.0
837042,1,1,930.7,710.0,228.0
837044,1,1,929.6,687.7,254.0
837046,1,1,929.3,679.4,264.0
837048,1,1,928.4,669.3,265.0
837050,1,1,926.7,654.1,272.0
837052,1,1,925.7,644.8,289.0
837054,1,1,924.0,631.0,294.0
837056,1,1,923.2,626.6,298.0
837058,1,1,928.4,613.1,300.0
837060,1,1,929.4,594.3,319.0
837062,1,1,928.7,575.3,328.0
837064,1,1,924.1,573.7,338.0
837066,1,1,925.1,568.4,341.0
837068,1,1,926.2,565.0,345.0
837070,1,1,923.1,556.3,362.0
837072,1,1,925.5,546.9,364.0
837074,1,1,928.3,540.6,368.0
837076,1,1,929.9,534.4,372.0
837078,1,1,930.9,533.8,375.0
837080,1,1,931.2,533.4,377.0
837082,1,1,927.8,527.7,377.0
837084,1,1,926.1,518.3,388.0
837086,1,1,925.6,511.7,389.0
837088,1,1,925.0,505.3,389.0
837090,1,1,925.6,504.1,390.0
837092,1,1,926.1,503.0,392.0
837094,1,1,925.9,499.0,394.0
837096,1,1,925.7,495.2,394.0
837098,1,1,925.4,489.7,395.0
837100,1,1,924.6,485.7,402.0
837102,1,1,924.0,481.6,403.0
837104,1,1,924.3,476.5,408.0
837106,1,1,923.7,476.0,408.0
837108,1,1,922.9,475.6,404.0
837110,1,1,923.3,474.8,401.0
837112,1,1,923.6,474.1,400.0
837114,1,1,923.7,472.8,400.0
837116,1,1,923.7,472.8,400.0
837118,1,1,925.1,472.5,400.0
837120,1,1,925.2,464.1,399.0
837122,1,1,925.9,462.8,398.0
837124,1,1,926.2,461.5,398.0
837126,1,1,924.7,456.6,400.0
837128,1,1,926.0,456.8,401.0
837130,1,1,925.7,455.3,399.0
837132,1,1,925.4,459.8,398.0
837134,1,1,926.0,464.1,398.0
837136,1,1,926.0,464.2,394.0
837138,1,1,926.2,464.2,390.0
837140,1,1,926.4,468.7,388.0
837142,1,1,926.6,470.5,387.0
837144,1,1,926.7,472.4,381.0
837146,1,1,927.0,473.3,380.0
837148,1,1,928.2,481.8,372.0
837150,1,1,928.9,490.2,370.0
837152,1,1,929.4,502.5,366.0
837154,1,1,929.5,506.4,355.0
837156,1,1,929.3,510.4,355.0
837158,1,1,928.4,513.9,352.0
837160,1,1,928.2,514.4,352.0
837162,1,1,929.1,514.6,349.0
837164,1,1,929.9,517.0,349.0
837166,1,1,930.9,517.6,348.0
837168,1,1,931.8,518.3,348.0
837170,1,1,936.2,519.7,347.0
837172,1,1,945.3,518.9,347.0
837174,1,1,953.0,517.8,347.0
837176,1,1,960.6,516.7,345.0
837178,1,1,962.3,519.7,344.0
837180,1,1,962.9,520.9,341.0
837182,1,1,963.5,522.2,341.0
837184,1,1,963.9,523.4,339.0
837186,1,1,964.9,524.6,338.0
837188,1,1,965.0,525.5,338.0
837190,1,1,965.2,525.9,337.0
837192,1,1,965.2,526.2,333.0
837194,1,1,964.9,528.0,333.0
837196,1,1,964.6,528.1,332.0
837198,1,1,964.5,528.1,331.0
837200,1,1,964.7,530.6,331.0
837202,1,1,965.1,533.2,327.0
837204,1,1,964.7,533.4,326.0
837206,1,1,965.2,533.5,326.0
837208,1,1,965.7,534.2,323.0
837210,1,1,965.4,534.6,322.0
837212,1,1,965.1,534.8,322.0
837214,1,1,965.7,536.5,319.0
837216,1,1,965.7,538.2,318.0
837218,1,1,965.7,539.9,317.0
837220,1,1,965.9,540.2,317.0
837222,1,1,966.0,540.6,314.0
837224,1,1,966.3,545.3,310.0
837226,1,1,966.2,543.7,308.0
837228,1,1,965.9,542.1,308.0
837230,1,1,965.3,544.2,308.0
837232,1,1,965.1,544.7,308.0
837234,1,1,964.9,544.5,307.0
837236,1,1,964.7,545.1,305.0
