MSG	775045 TRIAL 3 START
MSG	777234 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.03 deg.  -0.6,1.0 pix.
MSG	778004 RECCFG P 500 2 1 
MSG	778004 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	778005 !MODE RECORD P 500 2 1
START	778006 	LEFT	SAMPLES	EVENTS
778126	  952.7	  531.1	  515.0	.
778128	  952.6	  531.0	  515.0	.
778130	  953.1	  530.9	  515.0	.
778132	  953.0	  530.2	  515.0	.
778134	  953.3	  529.4	  514.0	.
778136	  953.7	  529.2	  514.0	.
778138	  954.1	  529.2	  514.0	.
778140	  954.2	  529.1	  515.0	.
778142	  954.2	  527.8	  514.0	.
778144	  954.2	  527.8	  515.0	.
778146	  954.4	  526.7	  515.0	.
778148	  953.9	  527.6	  514.0	.
778150	  954.4	  526.8	  515.0	.
778152	  954.2	  526.2	  515.0	.
778154	  954.2	  526.8	  515.0	.
778156	  954.0	  526.4	  515.0	.
778158	  953.9	  525.9	  519.0	.
778160	  952.3	  525.9	  519.0	.
778162	  951.4	  525.9	  520.0	.
778164	  952.3	  524.9	  520.0	.
778166	  951.9	  524.2	  520.0	.
778168	  951.9	  522.9	  521.0	.
778170	  952.1	  522.7	  521.0	.
778172	  951.6	  523.5	  520.0	.
778174	  951.8	  523.5	  520.0	.
778176	  951.5	  523.4	  520.0	.
778178	  951.5	  522.7	  520.0	.
778180	  951.5	  522.1	  520.0	.
778182	  951.4	  521.7	  520.0	.
778184	  951.2	  520.6	  520.0	.
778186	  951.3	  520.3	  520.0	.
778188	  951.3	  520.3	  520.0	.
778190	  951.4	  520.3	  521.0	.
778192	  951.3	  519.9	  521.0	.
778194	  951.4	  519.6	  522.0	.
778196	  951.3	  518.7	  524.0	.
778198	  951.3	  518.6	  524.0	.
778200	  951.2	  519.2	  524.0	.
778202	  951.2	  519.8	  524.0	.
778204	  951.4	  521.9	  523.0	.
778206	  951.5	  521.7	  522.0	.
778208	  951.5	  522.0	  522.0	.
778210	  951.6	  522.3	  522.0	.
778212	  950.7	  523.3	  522.0	.
778214	  949.9	  523.7	  521.0	.
778216	  950.4	  523.7	  522.0	.
778218	  950.5	  523.9	  522.0	.
778220	  950.5	  524.5	  522.0	.
778222	  950.6	  524.7	  522.0	.
778224	  950.4	  523.9	  523.0	.
778226	  948.5	  524.7	  522.0	.
778228	  946.4	  524.9	  523.0	.
778230	  947.1	  524.7	  523.0	.
778232	  947.7	  525.7	  525.0	.
778234	  948.0	  526.8	  525.0	.
778236	  948.0	  527.3	  524.0	.
778238	  948.3	  527.8	  523.0	.
778240	  948.3	  526.7	  523.0	.
778242	  948.7	  525.7	  523.0	.
778244	  948.2	  526.1	  523.0	.
778246	  947.9	  526.7	  523.0	.
778248	  947.4	  525.8	  523.0	.
778250	  947.6	  525.7	  522.0	.
778252	  947.5	  525.5	  522.0	.
778254	  947.8	  525.9	  523.0	.
778256	  947.8	  526.3	  524.0	.
778258	  948.9	  526.8	  524.0	.
778260	  948.9	  526.9	  525.0	.
778262	  949.0	  526.6	  525.0	.
778264	  948.9	  527.5	  525.0	.
778266	  948.8	  526.5	  525.0	.
778268	  948.0	  526.7	  525.0	.
778270	  948.1	  526.8	  526.0	.
778272	  947.9	  525.4	  526.0	.
778274	  948.0	  524.0	  526.0	.
778276	  948.1	  522.6	  527.0	.
778278	  948.4	  521.2	  527.0	.
778280	  948.1	  521.0	  527.0	.
778282	  948.7	  522.3	  526.0	.
778284	  949.0	  523.6	  525.0	.
778286	  949.2	  524.2	  525.0	.
778288	  949.2	  523.6	  525.0	.
778290	  949.2	  522.9	  526.0	.
778292	  949.2	  523.2	  526.0	.
778294	  949.6	  523.3	  526.0	.
778296	  949.7	  523.3	  523.0	.
778298	  949.9	  523.5	  523.0	.
778300	  949.9	  523.7	  523.0	.
778302	  949.7	  522.9	  523.0	.
778304	  949.6	  523.0	  523.0	.
778306	  949.3	  523.1	  523.0	.
778308	  949.4	  523.6	  524.0	.
778310	  949.2	  524.2	  523.0	.
778312	  949.3	  523.9	  523.0	.
778314	  949.3	  523.7	  523.0	.
778316	  949.8	  524.7	  522.0	.
778318	  949.6	  525.9	  523.0	.
778320	  949.5	  526.0	  525.0	.
778322	  949.4	  525.6	  523.0	.
778324	  949.2	  527.1	  523.0	.
778326	  948.8	  527.8	  523.0	.
778328	  949.7	  527.9	  523.0	.
778330	  950.4	  528.0	  523.0	.
778332	  950.5	  527.5	  522.0	.
778334	  950.0	  527.1	  521.0	.
778336	  950.4	  525.5	  520.0	.
778338	  950.9	  527.3	  519.0	.
778340	  950.0	  527.7	  519.0	.
778342	  951.1	  527.6	  519.0	.
778344	  951.3	  527.9	  519.0	.
778346	  951.3	  528.2	  520.0	.
778348	  951.6	  527.9	  520.0	.
778350	  951.4	  527.5	  519.0	.
778352	  951.4	  526.8	  518.0	.
778354	  951.3	  529.1	  517.0	.
778356	  951.6	  529.9	  517.0	.
778358	  951.7	  530.1	  517.0	.
778360	  952.0	  530.3	  518.0	.
778362	  952.2	  529.7	  518.0	.
778364	  952.4	  530.5	  517.0	.
778366	  952.5	  530.5	  517.0	.
778368	  952.9	  530.2	  517.0	.
778370	  952.9	  530.0	  515.0	.
778372	  953.0	  530.0	  510.0	.
778374	  953.1	  529.9	  509.0	.
778376	  953.3	  531.9	  507.0	.
778378	  953.4	  533.9	  505.0	.
778380	  953.5	  534.4	  504.0	.
778382	  953.4	  534.9	  504.0	.
778384	  953.5	  535.9	  503.0	.
778386	  953.3	  535.8	  501.0	.
778388	  953.7	  536.1	  500.0	.
778390	  954.0	  536.3	  497.0	.
778392	  952.9	  536.4	  494.0	.
778394	  952.8	  536.3	  492.0	.
778396	  952.8	  537.2	  492.0	.
778398	  952.6	  538.0	  492.0	.
778400	  952.3	  538.0	  492.0	.
778402	  951.9	  538.0	  488.0	.
778404	  951.5	  537.9	  486.0	.
778406	  951.0	  536.8	  486.0	.
778408	  950.4	  535.4	  482.0	.
778410	  950.4	  535.5	  478.0	.
778412	  949.6	  535.9	  478.0	.
778414	  949.4	  535.4	  478.0	.
778416	  949.5	  535.7	  475.0	.
778418	  949.2	  535.2	  473.0	.
778420	  950.3	  534.8	  473.0	.
778422	  950.3	  534.5	  470.0	.
778424	  950.2	  534.8	  468.0	.
778426	  949.7	  535.0	  464.0	.
778428	  950.5	  537.0	  464.0	.
778430	  951.1	  537.7	  463.0	.
778432	  951.2	  537.5	  462.0	.
778434	  951.0	  537.4	  457.0	.
778436	  950.7	  537.4	  457.0	.
778438	  950.4	  537.4	  457.0	.
778440	  950.4	  538.0	  457.0	.
778442	  950.4	  538.5	  451.0	.
778444	  950.8	  539.2	  450.0	.
778446	  951.1	  539.2	  450.0	.
778448	  951.7	  539.1	  447.0	.
778450	  952.4	  539.8	  445.0	.
778452	  951.7	  540.0	  444.0	.
778454	  952.1	  539.9	  443.0	.
778456	  952.4	  539.3	  439.0	.
778458	  953.9	  539.7	  438.0	.
778460	  954.0	  540.4	  438.0	.
778462	  954.0	  539.9	  436.0	.
778464	  954.7	  539.7	  435.0	.
778466	  955.5	  539.8	  434.0	.
778468	  954.9	  540.0	  434.0	.
778470	  955.0	  540.7	  433.0	.
778472	  955.0	  540.9	  432.0	.
778474	  955.2	  541.1	  430.0	.
778476	  955.4	  541.2	  427.0	.
778478	  955.7	  541.4	  425.0	.
778480	  956.4	  541.7	  423.0	.
778482	  956.9	  542.0	  421.0	.
778484	  959.0	  541.6	  420.0	.
778486	  959.7	  541.5	  415.0	.
778488	  960.0	  541.4	  412.0	.
778490	  960.1	  542.4	  412.0	.
778492	  961.0	  542.1	  411.0	.
778494	  961.2	  542.1	  408.0	.
778496	  961.1	  542.1	  407.0	.
778498	  962.0	  541.6	  407.0	.
778500	  963.0	  541.6	  405.0	.
778502	  965.1	  541.5	  404.0	.
778504	  965.9	  542.1	  400.0	.
778506	  965.1	  541.8	  399.0	.
778508	  965.6	  543.1	  398.0	.
778510	  965.8	  543.1	  394.0	.
778512	  965.6	  545.3	  392.0	.
778514	  965.0	  546.0	  390.0	.
778516	  964.7	  546.0	  386.0	.
778518	  964.9	  546.1	  386.0	.
778520	  965.6	  549.3	  383.0	.
778522	  965.9	  549.7	  379.0	.
778524	  966.5	  549.9	  379.0	.
778526	  967.7	  551.6	  378.0	.
778528	  968.1	  550.6	  377.0	.
778530	  968.5	  550.4	  373.0	.
778532	  969.5	  550.3	  372.0	.
778534	  969.2	  550.4	  372.0	.
778536	  969.8	  551.4	  370.0	.
778538	  970.1	  552.4	  369.0	.
778540	  971.3	  553.2	  369.0	.
778542	  971.1	  553.5	  369.0	.
778544	  970.4	  553.5	  367.0	.
778546	  970.1	  553.4	  366.0	.
778548	  969.9	  552.9	  366.0	.
778550	  969.6	  553.3	  364.0	.
778552	  969.7	  553.1	  362.0	.
778554	  969.6	  552.9	  359.0	.
778556	  970.9	  552.7	  359.0	.
778558	  972.1	  552.4	  358.0	.
778560	  972.1	  550.1	  357.0	.
778562	  971.9	  550.0	  356.0	.
778564	  972.2	  549.9	  354.0	.
778566	  972.4	  549.4	  353.0	.
778568	  973.1	  548.9	  353.0	.
778570	  973.1	  549.3	  353.0	.
778572	  973.5	  549.6	  353.0	.
778574	  973.3	  549.5	  351.0	.
778576	  973.3	  550.1	  350.0	.
778578	  972.8	  549.8	  349.0	.
778580	  972.6	  551.2	  344.0	.
778582	  972.1	  551.6	  343.0	.
778584	  972.3	  551.6	  343.0	.
778586	  972.3	  551.5	  343.0	.
778588	  972.4	  551.3	  341.0	.
778590	  973.6	  550.3	  339.0	.
778592	  974.9	  549.2	  337.0	.
778594	  974.8	  549.2	  337.0	.
778596	  974.2	  549.0	  335.0	.
778598	  974.2	  548.7	  334.0	.
778600	  973.9	  549.4	  334.0	.
778602	  974.0	  550.1	  334.0	.
778604	  974.0	  550.5	  334.0	.
778606	  974.0	  550.2	  333.0	.
778608	  974.0	  551.0	  333.0	.
778610	  974.5	  550.9	  331.0	.
778612	  972.7	  551.1	  330.0	.
778614	  972.3	  551.3	  329.0	.
778616	  972.6	  551.0	  327.0	.
778618	  972.3	  550.8	  327.0	.
778620	  972.3	  551.4	  327.0	.
778622	  972.5	  552.0	  327.0	.
778624	  971.9	  551.6	  327.0	.
778626	  972.7	  552.2	  326.0	.
778628	  972.3	  552.1	  324.0	.
778630	  972.8	  551.9	  324.0	.
778632	  973.2	  552.0	  324.0	.
778634	  973.4	  551.4	  322.0	.
778636	  973.5	  550.7	  320.0	.
778638	  975.9	  549.0	  317.0	.
778640	  976.6	  549.1	  315.0	.
778642	  977.3	  548.7	  315.0	.
778644	  978.0	  548.2	  315.0	.
778646	  977.6	  547.5	  312.0	.
778648	  977.4	  546.2	  311.0	.
778650	  977.5	  546.8	  311.0	.
778652	  977.5	  547.4	  309.0	.
778654	  977.3	  546.8	  307.0	.
778656	  977.1	  546.1	  306.0	.
778658	  977.6	  544.1	  306.0	.
778660	  977.1	  543.3	  306.0	.
778662	  976.7	  544.2	  305.0	.
778664	  976.5	  544.4	  305.0	.
778666	  976.4	  544.4	  304.0	.
778668	  977.9	  544.0	  304.0	.
778670	  978.5	  543.8	  304.0	.
778672	  978.6	  543.5	  303.0	.
778674	  977.5	  541.7	  302.0	.
778676	  976.9	  539.8	  299.0	.
778678	  976.9	  539.8	  299.0	.
778680	  976.8	  540.2	  299.0	.
778682	  976.8	  540.5	  299.0	.
778684	  976.9	  541.0	  299.0	.
778686	  977.0	  541.6	  297.0	.
778688	  979.1	  541.8	  297.0	.
778690	  979.2	  541.9	  297.0	.
778692	  979.3	  542.0	  296.0	.
778694	  980.1	  543.6	  296.0	.
778696	  979.1	  543.1	  296.0	.
778698	  979.4	  543.6	  296.0	.
778700	  979.6	  544.2	  295.0	.
778702	  979.6	  544.4	  294.0	.
778704	  979.7	  544.5	  294.0	.
778706	  980.1	  546.4	  294.0	.
778708	  980.6	  548.3	  294.0	.
778710	  980.9	  548.2	  294.0	.
778712	  981.3	  548.2	  290.0	.
778714	  981.5	  549.5	  290.0	.
778716	  981.6	  550.0	  289.0	.
778718	  981.7	  550.5	  288.0	.
778720	  981.7	  550.5	  288.0	.
778722	  981.9	  550.4	  287.0	.
778724	  982.2	  552.5	  288.0	.
778726	  982.5	  554.5	  286.0	.
778728	  982.9	  557.7	  284.0	.
778730	  984.0	  558.8	  283.0	.
778732	  984.6	  559.4	  282.0	.
778734	  984.4	  559.6	  282.0	.
778736	  984.4	  557.8	  282.0	.
778738	  984.0	  557.1	  281.0	.
778740	  984.2	  557.0	  280.0	.
778742	  984.3	  557.6	  280.0	.
778744	  983.6	  557.0	  280.0	.
778746	  984.7	  557.5	  280.0	.
778748	  985.8	  558.2	  279.0	.
778750	  986.1	  556.7	  279.0	.
778752	  985.5	  555.6	  278.0	.
778754	  985.0	  555.6	  277.0	.
778756	  984.9	  554.0	  277.0	.
778758	  984.8	  552.2	  276.0	.
778760	  985.5	  553.1	  276.0	.
778762	  985.8	  553.9	  276.0	.
778764	  986.0	  554.2	  278.0	.
778766	  985.5	  554.5	  278.0	.
778768	  985.0	  554.4	  277.0	.
778770	  985.0	  555.2	  276.0	.
778772	  985.0	  556.2	  273.0	.
778774	  984.9	  555.6	  272.0	.
778776	  985.3	  555.4	  272.0	.
778778	  985.4	  555.1	  271.0	.
778780	  985.4	  555.4	  271.0	.
778782	  985.5	  555.5	  271.0	.
778784	  984.1	  556.5	  271.0	.
778786	  984.3	  556.1	  271.0	.
778788	  984.1	  556.1	  268.0	.
778790	  984.1	  556.3	  268.0	.
778792	  984.6	  556.6	  268.0	.
778794	  984.3	  557.7	  267.0	.
778796	  983.7	  557.7	  267.0	.
778798	  983.1	  557.6	  266.0	.
778800	  982.8	  557.7	  266.0	.
778802	  982.6	  557.1	  266.0	.
778804	  982.1	  557.2	  266.0	.
778806	  982.4	  556.6	  266.0	.
778808	  982.3	  556.7	  266.0	.
778810	  982.8	  555.7	  266.0	.
778812	  983.2	  554.8	  266.0	.
778814	  983.3	  555.1	  263.0	.
778816	  983.3	  555.2	  263.0	.
778818	  984.0	  554.9	  262.0	.
778820	  984.0	  555.8	  262.0	.
778822	  984.2	  554.4	  262.0	.
778824	  984.3	  554.3	  261.0	.
778826	  984.5	  554.3	  262.0	.
778828	  984.5	  553.1	  263.0	.
778830	  984.7	  552.0	  263.0	.
778832	  984.8	  551.9	  262.0	.
778834	  984.7	  552.1	  262.0	.
778836	  984.6	  551.6	  262.0	.
778838	  984.8	  553.0	  262.0	.
778840	  984.8	  553.0	  261.0	.
778842	  986.1	  552.7	  261.0	.
778844	  987.2	  552.6	  261.0	.
778846	  986.4	  552.7	  261.0	.
778848	  986.0	  552.8	  261.0	.
778850	  986.0	  552.8	  260.0	.
778852	  986.4	  552.8	  259.0	.
778854	  986.5	  551.9	  258.0	.
778856	  986.5	  552.2	  259.0	.
778858	  986.6	  551.6	  259.0	.
778860	  986.6	  551.1	  259.0	.
778862	  986.4	  551.5	  260.0	.
778864	  986.5	  550.1	  258.0	.
778866	  986.8	  549.6	  258.0	.
778868	  987.2	  549.6	  258.0	.
778870	  987.5	  549.7	  258.0	.
778872	  987.5	  550.0	  257.0	.
778874	  987.4	  549.1	  256.0	.
778876	  987.3	  548.2	  253.0	.
778878	  987.2	  547.6	  253.0	.
778880	  987.2	  547.5	  253.0	.
778882	  986.7	  547.5	  253.0	.
778884	  986.1	  547.6	  253.0	.
778886	  986.8	  546.8	  254.0	.
778888	  986.9	  546.1	  254.0	.
778890	  986.8	  546.6	  252.0	.
778892	  987.2	  547.0	  252.0	.
778894	  987.3	  547.3	  252.0	.
778896	  987.4	  547.7	  251.0	.
778898	  986.8	  547.9	  251.0	.
778900	  986.5	  546.7	  251.0	.
778902	  986.5	  547.1	  250.0	.
778904	  987.0	  547.3	  250.0	.
778906	  987.4	  547.4	  250.0	.
778908	  987.5	  547.6	  250.0	.
778910	  987.5	  546.7	  250.0	.
778912	  987.7	  547.0	  250.0	.
778914	  987.3	  546.9	  249.0	.
778916	  987.9	  546.8	  249.0	.
778918	  988.0	  546.8	  249.0	.
778920	  988.2	  546.4	  249.0	.
778922	  988.8	  546.6	  249.0	.
778924	  988.5	  546.0	  248.0	.
778926	  989.0	  545.2	  248.0	.
778928	  989.6	  544.6	  248.0	.
778930	  989.5	  545.1	  249.0	.
778932	  989.4	  545.5	  248.0	.
778934	  989.2	  546.5	  247.0	.
778936	  989.0	  546.7	  247.0	.
778938	  989.0	  546.7	  247.0	.
778940	  989.1	  546.7	  247.0	.
778942	  988.8	  546.7	  247.0	.
778944	  988.5	  546.7	  247.0	.
778946	  989.1	  546.4	  247.0	.
778948	  988.4	  546.3	  247.0	.
778950	  987.6	  546.6	  248.0	.
778952	  987.5	  546.7	  248.0	.
778954	  987.3	  546.5	  247.0	.
778956	  987.2	  546.5	  247.0	.
778958	  987.3	  546.4	  247.0	.
778960	  987.5	  545.3	  248.0	.
778962	  988.9	  544.9	  248.0	.
778964	  989.5	  544.8	  248.0	.
778966	  989.6	  544.8	  247.0	.
778968	  989.6	  545.0	  247.0	.
778970	  990.0	  545.1	  247.0	.
778972	  989.7	  545.3	  247.0	.
778974	  989.4	  545.4	  248.0	.
778976	  989.2	  545.7	  248.0	.
778978	  989.0	  545.0	  247.0	.
778980	  988.3	  544.8	  247.0	.
778982	  988.4	  544.6	  245.0	.
778984	  988.7	  545.9	  245.0	.
778986	  989.4	  545.7	  245.0	.
778988	  989.4	  546.3	  245.0	.
778990	  988.6	  547.0	  245.0	.
778992	  988.6	  546.4	  244.0	.
778994	  988.4	  545.7	  244.0	.
778996	  988.5	  545.4	  245.0	.
778998	  988.4	  545.9	  245.0	.
779000	  988.3	  546.5	  245.0	.
779002	  988.4	  547.9	  244.0	.
779004	  988.4	  547.5	  244.0	.
779006	  988.4	  547.6	  243.0	.
779008	  988.2	  547.6	  244.0	.
779010	  988.5	  547.5	  245.0	.
779012	  988.8	  547.2	  245.0	.
779014	  988.8	  548.1	  244.0	.
779016	  988.8	  548.1	  244.0	.
779018	  988.8	  547.6	  244.0	.
779020	  988.5	  547.2	  244.0	.
779022	  988.1	  546.9	  244.0	.
779024	  988.2	  547.0	  243.0	.
779026	  988.3	  547.0	  243.0	.
779028	  988.4	  547.5	  241.0	.
779030	  988.4	  547.7	  242.0	.
779032	  988.9	  547.8	  242.0	.
779034	  988.8	  547.8	  242.0	.
779036	  988.9	  547.8	  243.0	.
779038	  988.3	  547.8	  243.0	.
779040	  988.0	  547.3	  243.0	.
779042	  987.9	  547.3	  243.0	.
779044	  988.9	  547.2	  244.0	.
779046	  988.8	  546.0	  244.0	.
779048	  988.5	  545.9	  244.0	.
779050	  989.5	  546.0	  243.0	.
779052	  989.8	  546.3	  242.0	.
779054	  989.5	  546.9	  241.0	.
779056	  989.3	  547.3	  241.0	.
779058	  989.1	  547.3	  244.0	.
779060	  989.0	  547.6	  244.0	.
779062	  989.2	  547.9	  244.0	.
779064	  989.3	  548.7	  244.0	.
779066	  989.4	  549.0	  245.0	.
779068	  989.6	  548.6	  244.0	.
779070	  989.2	  548.3	  244.0	.
779072	  989.0	  547.9	  244.0	.
779074	  988.1	  547.5	  245.0	.
779076	  988.1	  547.1	  245.0	.
779078	  988.1	  547.8	  245.0	.
779080	  987.1	  548.8	  245.0	.
779082	  986.5	  548.3	  243.0	.
779084	  986.4	  548.8	  242.0	.
779086	  986.1	  548.4	  242.0	.
779088	  985.9	  548.5	  243.0	.
779090	  985.9	  548.4	  243.0	.
779092	  986.1	  547.9	  243.0	.
779094	  986.0	  548.0	  242.0	.
779096	  985.9	  548.2	  242.0	.
779098	  985.9	  548.3	  243.0	.
779100	  986.0	  548.5	  242.0	.
779102	  986.1	  548.4	  244.0	.
779104	  986.2	  548.4	  244.0	.
779106	  986.4	  548.5	  244.0	.
779108	  986.4	  548.7	  244.0	.
779110	  986.4	  549.0	  244.0	.
779112	  987.0	  548.8	  244.0	.
779114	  986.9	  548.7	  244.0	.
779116	  987.1	  548.6	  244.0	.
779118	  986.7	  548.5	  244.0	.
779120	  986.8	  548.6	  244.0	.
779122	  986.4	  548.7	  243.0	.
779124	  986.0	  548.8	  243.0	.
779126	  985.2	  548.7	  243.0	.
779128	  985.1	  548.5	  244.0	.
779130	  985.1	  548.3	  244.0	.
779132	  985.8	  548.3	  244.0	.
779134	  985.5	  547.7	  244.0	.
779136	  985.8	  547.4	  244.0	.
779138	  986.1	  547.0	  245.0	.
779140	  986.4	  546.8	  245.0	.
779142	  986.6	  547.3	  246.0	.
779144	  986.6	  547.7	  246.0	.
779146	  985.8	  547.7	  246.0	.
779148	  985.9	  547.5	  246.0	.
779150	  985.5	  548.7	  246.0	.
779152	  985.1	  549.9	  245.0	.
779154	  984.6	  549.7	  244.0	.
779156	  984.1	  550.5	  246.0	.
779158	  984.0	  550.5	  247.0	.
779160	  984.8	  551.0	  249.0	.
779162	  983.5	  551.7	  249.0	.
779164	  983.0	  553.0	  250.0	.
779166	  982.9	  554.6	  249.0	.
779168	  982.7	  554.8	  250.0	.
779170	  982.5	  555.1	  250.0	.
779172	  982.3	  555.6	  252.0	.
779174	  982.3	  556.0	  252.0	.
779176	  982.5	  557.0	  249.0	.
779178	  982.7	  558.1	  249.0	.
779180	  983.0	  558.0	  249.0	.
779182	  982.5	  558.1	  249.0	.
779184	  984.2	  558.4	  250.0	.
779186	  985.9	  558.6	  250.0	.
779188	  986.5	  559.1	  250.0	.
779190	  986.8	  558.8	  251.0	.
779192	  985.8	  559.4	  252.0	.
779194	  985.7	  559.2	  252.0	.
779196	  985.9	  559.9	  252.0	.
779198	  986.9	  557.7	  252.0	.
779200	  987.2	  557.5	  252.0	.
779202	  987.5	  558.3	  252.0	.
779204	  987.8	  557.9	  252.0	.
779206	  987.0	  557.9	  252.0	.
779208	  987.5	  557.8	  252.0	.
779210	  987.0	  557.8	  252.0	.
779212	  986.6	  557.8	  252.0	.
779214	  985.7	  554.9	  251.0	.
779216	  985.6	  555.6	  251.0	.
779218	  985.7	  554.3	  252.0	.
779220	  985.9	  553.0	  252.0	.
779222	  986.4	  552.4	  252.0	.
779224	  987.2	  553.1	  254.0	.
779226	  987.4	  553.9	  254.0	.
779228	  987.5	  554.0	  255.0	.
779230	  987.3	  553.7	  254.0	.
779232	  988.3	  554.0	  254.0	.
779234	  987.0	  554.7	  253.0	.
779236	  987.7	  555.9	  253.0	.
779238	  987.6	  555.9	  253.0	.
779240	  987.5	  556.1	  254.0	.
779242	  987.3	  556.2	  254.0	.
779244	  987.2	  556.6	  255.0	.
779246	  985.7	  557.5	  255.0	.
779248	  985.2	  557.8	  256.0	.
779250	  984.5	  557.9	  256.0	.
779252	  984.5	  558.1	  257.0	.
779254	  984.5	  557.6	  258.0	.
779256	  983.5	  558.7	  260.0	.
779258	  983.5	  559.7	  260.0	.
779260	  983.6	  559.9	  260.0	.
779262	  983.4	  560.1	  260.0	.
779264	  984.1	  560.5	  260.0	.
779266	  983.7	  560.4	  260.0	.
779268	  983.5	  560.6	  260.0	.
779270	  983.3	  559.5	  260.0	.
779272	  983.3	  559.3	  260.0	.
779274	  983.3	  559.2	  260.0	.
779276	  983.3	  559.4	  260.0	.
779278	  983.0	  559.9	  260.0	.
779280	  983.3	  560.1	  260.0	.
779282	  983.5	  560.1	  260.0	.
779284	  984.3	  560.1	  260.0	.
779286	  984.7	  561.0	  261.0	.
779288	  985.1	  560.4	  261.0	.
779290	  985.2	  559.7	  262.0	.
779292	  985.0	  559.9	  262.0	.
779294	  984.7	  559.4	  262.0	.
779296	  984.2	  559.5	  262.0	.
779298	  983.8	  559.5	  262.0	.
779300	  982.1	  559.6	  262.0	.
779302	  982.2	  559.2	  262.0	.
779304	  981.8	  559.8	  262.0	.
779306	  982.4	  560.1	  263.0	.
779308	  982.6	  560.0	  264.0	.
779310	  982.9	  559.8	  264.0	.
779312	  983.5	  560.0	  264.0	.
779314	  983.5	  560.1	  264.0	.
779316	  983.3	  559.5	  264.0	.
779318	  983.4	  559.8	  264.0	.
779320	  983.3	  560.3	  265.0	.
779322	  982.2	  560.7	  265.0	.
779324	  980.9	  560.1	  265.0	.
779326	  980.2	  559.7	  265.0	.
779328	  979.0	  559.9	  266.0	.
779330	  978.5	  560.3	  267.0	.
779332	  978.7	  560.3	  270.0	.
779334	  978.9	  560.1	  270.0	.
779336	  978.8	  559.7	  269.0	.
779338	  978.8	  559.8	  269.0	.
779340	  976.5	  560.3	  269.0	.
779342	  975.7	  560.3	  269.0	.
779344	  974.7	  560.3	  270.0	.
779346	  975.9	  560.6	  270.0	.
779348	  976.9	  560.3	  270.0	.
779350	  976.0	  560.2	  271.0	.
779352	  975.7	  559.4	  272.0	.
