846658,1,0,746.2,516.3,477.0
846660,1,0,747.0,515.9,478.0
846662,1,0,747.0,517.3,479.0
846664,1,0,747.8,510.4,480.0
846666,1,0,748.1,511.1,481.0
846668,1,0,747.9,511.8,479.0
846670,1,0,747.9,515.6,479.0
846672,1,0,747.8,519.4,478.0
846674,1,0,747.9,521.1,477.0
846676,1,0,746.4,523.0,476.0
846678,1,0,746.6,523.8,476.0
846680,1,0,746.0,524.7,476.0
846682,1,0,745.5,524.0,476.0
846684,1,0,745.6,523.8,476.0
846686,1,0,745.5,523.5,476.0
846688,1,0,745.3,523.5,476.0
846690,1,0,747.6,523.2,476.0
846692,1,0,747.3,523.1,477.0
846694,1,0,747.2,522.7,477.0
846696,1,0,744.4,522.6,477.0
846698,1,0,745.2,521.7,477.0
846700,1,0,745.8,520.7,477.0
846702,1,0,746.9,510.6,480.0
846704,1,0,748.3,504.8,485.0
846706,1,0,748.6,499.2,490.0
846708,1,0,748.4,501.1,487.0
846710,1,0,748.4,503.0,485.0
846712,1,0,750.1,500.2,486.0
846714,1,0,750.1,500.7,486.0
846716,1,0,749.9,501.2,485.0
846718,1,0,748.1,505.0,485.0
846720,1,0,745.0,506.9,484.0
846722,1,0,745.5,508.3,482.0
846724,1,0,745.0,509.5,481.0
846726,1,0,745.3,513.7,481.0
846728,1,0,745.2,508.1,481.0
846730,1,0,745.1,509.1,481.0
846732,1,0,745.6,510.0,482.0
846734,1,0,746.2,511.5,480.0
846736,1,0,746.2,512.0,481.0
846738,1,0,746.5,512.4,480.0
846740,1,0,746.1,513.6,479.0
846742,1,0,745.6,514.8,479.0
846744,1,0,745.5,516.3,479.0
846746,1,0,745.5,517.9,479.0
846748,1,0,745.2,518.4,479.0
846750,1,0,746.4,518.7,480.0
846752,1,0,746.2,520.0,480.0
846754,1,0,745.9,520.4,479.0
846756,1,0,745.8,520.6,480.0
846758,1,0,745.8,520.6,479.0
846760,1,0,745.7,520.7,480.0
846762,1,0,746.9,520.2,481.0
846764,1,0,747.3,519.8,483.0
846766,1,0,747.4,518.9,483.0
846768,1,0,747.5,518.9,483.0
846770,1,0,749.5,522.9,483.0
846772,1,0,749.1,523.7,482.0
846774,1,0,748.6,523.4,482.0
846776,1,0,747.7,523.7,482.0
846778,1,0,746.7,522.9,482.0
846780,1,0,746.5,522.8,482.0
846782,1,0,746.3,522.7,482.0
846784,1,0,745.6,523.1,482.0
846786,1,1,745.7,522.6,482.0
846788,1,1,745.9,522.5,481.0
846790,1,1,746.3,522.4,481.0
846792,1,1,746.7,522.0,481.0
846794,1,1,746.7,521.6,481.0
846796,1,1,746.9,523.2,481.0
846798,1,1,747.0,523.5,481.0
846800,1,1,746.7,523.2,481.0
846802,1,1,747.3,522.8,480.0
846804,1,1,747.3,522.8,480.0
846806,1,1,747.3,522.8,480.0
846808,1,1,748.1,523.5,480.0
846810,1,1,748.2,522.8,480.0
846812,1,1,748.0,524.0,480.0
846814,1,1,748.5,524.2,479.0
846816,1,1,748.3,524.4,479.0
846818,1,1,748.2,524.6,478.0
