g0310.asc,1,2,1,756164,756246,84
g0310.asc,5,1,1,800788,800874,88
g0310.asc,7,1,1,820662,820724,64
g0310.asc,8,1,1,830436,830542,108
g0310.asc,9,1,1,836944,837026,84
g0310.asc,14,1,1,878908,878990,84
g0310.asc,19,1,1,918462,918572,112
g0310.asc,20,1,1,926134,926180,48
